GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000107611	10	16865963	17171830	1615	124	301988	0.37017	0.35563	CUBN
ENSG00000107614	10	17184253	17244053	290	18	300414	0.84867	0.19803	TRDMT1
ENSG00000026025	10	17270258	17279592	23	11	295076	1.1923	0.11657	VIM
ENSG00000148488	10	17360382	17496329	894	59	304306	1.2407	0.10736	ST8SIA6
ENSG00000165996	10	17631958	17659376	133	29	301758	0.37221	0.35487	PTPLA
ENSG00000136738	10	17686124	17757913	399	30	300662	0.36469	0.35767	STAM
ENSG00000148483	10	17794251	17842867	5	3	312821	-0.082852	0.53302	TMEM236
ENSG00000183748	10	17851362	17953178	33	16	279650	1.1151	0.13239	MRC1L1
ENSG00000184040	10	18041218	18089855	5	3	278001	0.34809	0.36389	TMEM236
ENSG00000120586	10	18098352	18200091	17	10	291231	1.5419	0.061554	MRC1
ENSG00000148482	10	18240768	18332221	617	56	291246	3.1014	0.00096306	SLC39A12
ENSG00000165995	10	18429606	18830798	2257	172	298657	-0.68827	0.75436	CACNB2
ENSG00000241058	10	18834490	18940551	559	32	298817	0.6536	0.25669	NSUN6
ENSG00000271786	10	18931405	18944123	53	13	299627	-0.15362	0.56105	RP11-139J15.7
ENSG00000165997	10	18948334	18970568	99	26	299335	0.80453	0.21055	ARL5B
ENSG00000204740	10	19492779	20079330	3249	141	298482	0.75556	0.22496	MALRD1
ENSG00000120594	10	20105168	20578785	2582	127	301074	-0.32837	0.62868	PLXDC2
ENSG00000078114	10	21068902	21463116	1604	111	296090	-1.4203	0.92224	NEBL
ENSG00000204683	10	21414692	21435488	68	30	289838	-0.91635	0.82026	C10orf113
ENSG00000204682	10	21781587	21786191	15	9	297638	-0.19494	0.57728	CASC10
ENSG00000180592	10	21802407	21814611	18	10	290319	0.83051	0.20312	SKIDA1
ENSG00000078403	10	21823094	22032559	406	90	291935	1.5742	0.057719	MLLT10
ENSG00000136770	10	22045466	22292698	601	45	298727	1.4268	0.076817	DNAJC1
ENSG00000223601	10	22497743	22498950	5	2	298264	1.2512	0.10543	EBLN1
ENSG00000148444	10	22604903	22609235	7	4	270781	-0.57208	0.71637	COMMD3
ENSG00000269897	10	22605317	22618471	21	13	282689	-0.23783	0.59399	COMMD3-BMI1
ENSG00000168283	10	22610140	22620413	16	10	289292	0.10797	0.45701	BMI1
ENSG00000077327	10	22634399	22743153	285	29	295190	-0.8151	0.79249	SPAG6
ENSG00000150867	10	22823778	23003484	795	53	302664	1.3881	0.08255	PIP4K2A
ENSG00000165309	10	23216953	23326518	398	45	299027	0.6808	0.248	ARMC3
ENSG00000148450	10	23384435	23410942	103	24	300256	0.23468	0.40723	MSRB2
ENSG00000168267	10	23481256	23483181	5	2	305228	0.166	0.43408	PTF1A
ENSG00000204566	10	23492745	23528745	101	35	296060	-0.74971	0.77328	C10orf115
ENSG00000179133	10	23556124	23633774	272	34	297500	-0.6592	0.74512	C10orf67
ENSG00000165312	10	23728198	23731308	8	5	298978	1.5647	0.058824	OTUD1
ENSG00000120549	10	23983675	24836772	3567	230	298162	0.44688	0.32748	KIAA1217
ENSG00000107863	10	24872538	25012597	368	45	292703	-0.64269	0.73979	ARHGAP21
ENSG00000099256	10	25137536	25241533	483	60	298952	0.31623	0.37591	PRTFDC1
ENSG00000151023	10	25270908	25305089	95	19	285744	1.0507	0.14671	ENKUR
ENSG00000185875	10	25305587	25315593	39	9	298542	0.97928	0.16372	THNSL1
ENSG00000151025	10	25463991	25891155	2190	92	299515	-1.4175	0.92183	GPR158
ENSG00000095777	10	26223196	26501456	1402	37	305256	-0.31617	0.62406	MYO3A
ENSG00000136750	10	26505236	26593487	342	26	291053	0.81853	0.20653	GAD2
ENSG00000077420	10	26727132	26856732	648	105	297816	0.68837	0.24561	APBB1IP
ENSG00000148459	10	26986588	27035727	227	40	296487	-0.13031	0.55184	PDSS1
ENSG00000136754	10	27035522	27150016	539	38	296284	-0.52958	0.7018	ABI1
ENSG00000107890	10	27280843	27389421	552	30	302922	-0.25513	0.60069	ANKRD26
ENSG00000136758	10	27399383	27444195	237	29	302664	0.38261	0.35101	YME1L1
ENSG00000120539	10	27443753	27475853	152	21	302830	1.3665	0.085888	MASTL
ENSG00000107897	10	27484146	27531059	360	22	303829	0.80402	0.21069	ACBD5
ENSG00000182077	10	27687116	27703297	124	19	300339	0.41102	0.34053	PTCHD3
ENSG00000099246	10	27793197	27831143	103	25	291351	-0.87211	0.80843	RAB18
ENSG00000150051	10	27961804	28034989	301	36	292755	1.0135	0.15541	MKX
ENSG00000169126	10	28064115	28287977	750	52	298102	-0.090895	0.53621	ARMC4
ENSG00000150054	10	28339922	28623415	1497	64	304579	-1.459	0.92772	MPP7
ENSG00000095787	10	28821422	28912041	275	33	296461	0.10447	0.4584	WAC
ENSG00000095739	10	28966271	28971868	19	10	293336	0.16613	0.43403	BAMBI
ENSG00000204365	10	29135337	29170827	203	25	304527	0.692	0.24447	C10orf126
ENSG00000120563	10	29577990	29607257	233	35	304021	2.0828	0.018633	LYZL1
ENSG00000197321	10	29746267	30025710	1561	134	297486	-0.17879	0.57095	SVIL
ENSG00000165757	10	30301729	30404423	436	63	293229	0.34629	0.36456	KIAA1462
ENSG00000107951	10	30598730	30663377	269	29	303905	-0.5072	0.69399	MTPAP
ENSG00000107968	10	30722866	30750762	85	20	296251	1.2571	0.10436	MAP3K8
ENSG00000151033	10	30900718	30918691	114	21	305213	-0.14711	0.55848	LYZL2
ENSG00000183621	10	31109136	31320866	934	51	294291	-0.81941	0.79372	ZNF438
ENSG00000148516	10	31607424	31818742	460	42	289445	1.6143	0.053233	ZEB1
ENSG00000165322	10	32094365	32217742	404	42	288161	2.8157	0.0024335	ARHGAP12
ENSG00000170759	10	32297938	32345359	127	22	300139	2.2047	0.013739	KIF5B
ENSG00000120616	10	32556679	32667726	432	38	296019	0.052784	0.47895	EPC1
ENSG00000216937	10	32735068	32863492	547	37	305521	0.15527	0.4383	CCDC7
ENSG00000150076	10	32832297	33171802	1541	41	303618	-0.21763	0.58614	C10ORF68
ENSG00000150093	10	33189247	33294720	402	54	301399	1.345	0.089316	ITGB1
ENSG00000099250	10	33466420	33625190	761	79	303599	1.9608	0.024948	NRP1
ENSG00000148498	10	34398488	35104253	2506	122	297231	1.6943	0.045108	PARD3
ENSG00000108094	10	35297479	35379570	274	19	300638	-0.64241	0.7397	CUL2
ENSG00000095794	10	35415719	35501886	281	21	298172	-0.34131	0.63357	CREM
ENSG00000108100	10	35535953	35860852	889	57	291611	-0.31141	0.62226	CCNY
ENSG00000177291	10	35894338	35897863	16	7	308272	-0.5905	0.72257	GJD4
ENSG00000177283	10	35927177	35930362	9	6	296647	-1.1424	0.87337	FZD8
ENSG00000229644	10	36810649	36813162	6	2	306494	0.93364	0.17524	NAMPTL
ENSG00000148513	10	37414785	37673039	963	64	292825	-0.54787	0.70811	ANKRD30A
ENSG00000256892	10	37890366	37891859	11	4	312821	-1.2183	0.88844	MTRNR2L7
ENSG00000198105	10	38091751	38147034	270	22	297159	0.38798	0.34901	ZNF248
ENSG00000175395	10	38238500	38265561	121	27	294669	0.22701	0.41021	ZNF25
ENSG00000189180	10	38299578	38354016	252	28	292769	0.41559	0.33886	ZNF33A
ENSG00000075407	10	38383264	38414472	174	22	293547	-0.10724	0.5427	ZNF37A
ENSG00000225119	10	38717074	38736820	44	18	287400	-1.144	0.87368	LINC00999
ENSG00000196693	10	43084555	43133992	194	33	288997	-1.0042	0.84236	ZNF33B
ENSG00000165733	10	43278249	43330385	212	32	297238	-0.30384	0.61938	BMS1
ENSG00000165731	10	43572475	43625799	276	32	300507	1.0744	0.14131	RET
ENSG00000169826	10	43633934	43680756	169	29	296045	-0.40698	0.65799	CSGALNACT2
ENSG00000198915	10	43689983	43762367	392	43	297708	-0.70415	0.75933	RASGEF1A
ENSG00000150201	10	43867090	43871783	15	8	295943	-1.5071	0.9341	FXYD4
ENSG00000169813	10	43881065	43904614	91	21	301417	-0.42175	0.66339	HNRNPF
ENSG00000243660	10	43932282	43991517	255	30	301133	-0.52702	0.70091	ZNF487
ENSG00000196793	10	44051792	44070066	65	12	294127	0.7436	0.22856	ZNF239
ENSG00000198298	10	44101855	44113351	51	11	310588	1.4242	0.077189	ZNF485
ENSG00000169740	10	44139307	44144304	18	5	306668	0.15657	0.43779	ZNF32
ENSG00000107562	10	44793038	44881941	496	67	301862	1.1182	0.13174	CXCL12
ENSG00000269515	10	44873687	44878739	31	11	305676	1.2832	0.099719	AL137026.1
ENSG00000187783	10	45406648	45432450	114	24	297416	-1.351	0.91165	TMEM72
ENSG00000107551	10	45454855	45491339	141	32	304137	-1.0948	0.8632	RASSF4
ENSG00000165507	10	45466429	45474258	33	8	307164	-1.1769	0.88038	C10orf10
ENSG00000165511	10	45493146	45496336	4	2	312821	0.61782	0.26835	C10orf25
ENSG00000165512	10	45495923	45500774	20	7	305228	0.19594	0.42233	ZNF22
ENSG00000256574	10	45798102	45811056	66	10	290680	1.2599	0.10385	OR13A1
ENSG00000012779	10	45869661	45941561	338	49	294389	1.284	0.099571	ALOX5
ENSG00000165406	10	45950035	46090354	562	21	305018	-0.12423	0.54943	MARCH8
ENSG00000172671	10	46111043	46168228	222	18	303183	0.50625	0.30634	ZFAND4
ENSG00000172661	10	46222648	46288409	41	12	289284	-0.11445	0.54556	FAM21C
ENSG00000204179	10	46549955	46641045	1	1	240037	0.99446	0.16	PTPN20A
ENSG00000204176	10	46955444	46971400	13	8	244441	1.6743	0.04704	SYT15
ENSG00000204175	10	46994087	47005643	4	2	247189	0.53464	0.29645	GPRIN2
ENSG00000204174	10	47083534	47088320	8	2	244394	-0.87341	0.80878	NPY4R
ENSG00000150165	10	47157983	47174093	1	1	240037	1.4596	0.0722	ANXA8L1
ENSG00000198250	10	47657581	47701443	280	40	292138	0.20815	0.41756	ANTXRL
ENSG00000186807	10	47746936	47763041	1	1	240037	-2.8782	0.998	ANXA8L2
ENSG00000215033	10	47746962	47770871	1	1	240037	-2.8782	0.998	AL603965.1
ENSG00000152726	10	47894023	47949412	6	3	245847	-0.29472	0.6159	FAM21B
ENSG00000072444	10	48001603	48055018	20	8	250028	2.1892	0.014289	ASAH2C
ENSG00000165388	10	48355024	48373866	46	17	275252	0.11095	0.45583	ZNF488
ENSG00000107618	10	48381487	48390991	19	10	271678	-0.43933	0.66979	RBP3
ENSG00000128802	10	48413092	48416853	10	5	266612	0.026905	0.48927	GDF2
ENSG00000107623	10	48425815	48438976	45	13	277221	-0.19011	0.57539	GDF10
ENSG00000183675	10	48736874	48827966	3	2	239001	0.6821	0.24759	PTPN20B
ENSG00000188279	10	49199649	49207818	9	6	267481	0.64208	0.26041	FAM25C
ENSG00000170324	10	49364601	49482941	377	46	286589	-1.0538	0.85401	FRMPD2
ENSG00000107643	10	49514698	49647403	422	42	298004	0.58569	0.27904	MAPK8
ENSG00000128805	10	49654077	49864310	1051	102	298564	0.085149	0.46607	ARHGAP22
ENSG00000128815	10	49892921	50191001	1352	102	302287	-0.4642	0.67875	WDFY4
ENSG00000165383	10	50117528	50143242	174	33	304565	0.10607	0.45776	LRRC18
ENSG00000165633	10	50222290	50323554	482	36	296500	-0.15641	0.56215	VSTM4
ENSG00000172538	10	50339199	50342053	18	6	298581	-0.12709	0.55057	FAM170B
ENSG00000204161	10	50362773	50396630	206	51	295235	0.10826	0.4569	C10orf128
ENSG00000177354	10	50507187	50535537	118	28	300030	-0.70193	0.75864	C10orf71
ENSG00000165606	10	50572237	50603497	139	25	294156	1.1515	0.12476	DRGX
ENSG00000225830	10	50663414	50747584	287	41	298864	-0.89468	0.81452	ERCC6
ENSG00000243251	10	50723151	50747086	101	28	301073	-0.56683	0.71458	PGBD3
ENSG00000258838	10	50723247	50747584	103	28	301301	-0.63447	0.73711	ERCC6-PGBD3
ENSG00000070748	10	50817141	50901925	389	77	294438	-1.0808	0.86012	CHAT
ENSG00000187714	10	50818347	50820765	7	3	291138	-0.55042	0.70898	SLC18A3
ENSG00000178645	10	50887697	50918307	167	27	301548	-0.82922	0.79651	C10orf53
ENSG00000197444	10	50942689	50970425	128	27	295344	-0.90402	0.81701	OGDHL
ENSG00000227345	10	51026325	51130715	157	32	296355	0.92203	0.17826	PARG
ENSG00000174194	10	51224681	51371321	3	1	237966	-0.080187	0.53196	AGAP8
ENSG00000204169	10	51464162	51486327	3	2	252692	-1.8749	0.9696	AGAP7
ENSG00000138294	10	51549498	51562517	53	12	267795	-0.86224	0.80572	MSMB
ENSG00000138293	10	51565108	51590734	57	22	274785	-0.66295	0.74632	NCOA4
ENSG00000138297	10	51592080	51623365	12	7	270629	-0.6772	0.75086	TIMM23
ENSG00000204149	10	51748078	51770259	16	9	287116	0.9703	0.16595	AGAP6
ENSG00000099290	10	51827648	51893269	18	7	291913	-0.43509	0.66825	FAM21A
ENSG00000188611	10	51942538	52008370	64	10	307581	-0.32327	0.62676	ASAH2
ENSG00000198964	10	52065360	52384923	1225	66	297730	-1.7026	0.95568	SGMS1
ENSG00000269165	10	52094298	52095876	5	2	305228	0.0088752	0.49646	AC069547.1
ENSG00000269700	10	52152766	52154321	5	3	312821	-1.3956	0.91858	AC069547.2
ENSG00000204147	10	52499078	52576255	186	26	297358	1.2026	0.11456	ASAH2B
ENSG00000148584	10	52559169	52645435	234	67	294717	0.44167	0.32937	A1CF
ENSG00000185532	10	52750945	54058110	6222	332	297416	0.71678	0.23675	PRKG1
ENSG00000177613	10	53455247	53459355	16	5	291670	0.59972	0.27435	CSTF2T
ENSG00000107984	10	54074056	54077802	11	5	296136	1.3034	0.096215	DKK1
ENSG00000165471	10	54525140	54531460	40	13	304281	-0.023387	0.50933	MBL2
ENSG00000150275	10	55562531	57387702	8686	325	300695	3.268	0.00054154	PCDH15
ENSG00000249860	10	57358750	57360488	11	5	288958	0.32302	0.37334	MTRNR2L5
ENSG00000122952	10	58116989	58121036	12	4	312044	-0.19026	0.57545	ZWINT
ENSG00000151151	10	59951278	60027694	369	17	305137	0.39413	0.34674	IPMK
ENSG00000122873	10	60028818	60049346	72	10	305702	0.23589	0.40676	CISD1
ENSG00000072401	10	60094735	60130513	116	31	295582	-0.4078	0.65829	UBE2D1
ENSG00000108064	10	60144782	60158981	63	19	301118	0.52136	0.30106	TFAM
ENSG00000122870	10	60272900	60591195	1024	93	299667	-1.9799	0.97615	BICC1
ENSG00000165443	10	60936350	61007534	253	24	291778	0.057986	0.47688	PHYHIPL
ENSG00000148541	10	61005890	61122939	452	65	296104	-0.34803	0.63609	FAM13C
ENSG00000165449	10	61410523	61495760	309	51	301527	0.70826	0.23939	SLC16A9
ENSG00000108091	10	61548521	61666414	547	36	301310	1.5223	0.06397	CCDC6
ENSG00000235931	10	61715188	61720671	24	7	296852	2.3636	0.00905	C10orf40
ENSG00000151150	10	61786056	62493248	3276	137	299266	1.1601	0.123	ANK3
ENSG00000170312	10	62538089	62554610	74	14	307005	-0.53427	0.70342	CDK1
ENSG00000072422	10	62629196	62761198	445	68	300597	1.3311	0.091574	RHOBTB1
ENSG00000196932	10	63166401	63213208	186	38	300810	0.20204	0.41994	TMEM26
ENSG00000183346	10	63422719	63526524	489	39	300992	1.3292	0.091889	C10orf107
ENSG00000150347	10	63661059	63856703	790	104	294496	0.88083	0.1892	ARID5B
ENSG00000182010	10	63942794	64028466	294	27	303641	-0.016129	0.50643	RTKN2
ENSG00000138311	10	64133951	64431771	1306	119	300724	4.1729	1.5038e-05	ZNF365
ENSG00000181915	10	64564516	64568238	11	5	295850	0.14182	0.44361	ADO
ENSG00000122877	10	64571756	64679660	494	52	299850	-1.1741	0.87983	EGR2
ENSG00000148572	10	64893050	64914783	71	24	293034	2.7277	0.0031892	NRBF2
ENSG00000171988	10	64926981	65225722	1101	54	296592	3.181	0.00073374	JMJD1C
ENSG00000165476	10	65281123	65384883	369	38	300122	2.2976	0.010793	REEP3
ENSG00000183230	10	67672276	69455927	8835	270	301338	0.66941	0.25162	CTNNA3
ENSG00000198739	10	68685764	68859588	752	80	294073	-0.78127	0.78268	LRRTM3
ENSG00000108176	10	69556427	69597924	104	27	304091	-0.93007	0.82383	DNAJC12
ENSG00000096717	10	69644427	69678147	141	26	300637	-0.05063	0.52019	SIRT1
ENSG00000148634	10	69681665	69835105	433	45	295802	-0.37465	0.64604	HERC4
ENSG00000138347	10	69865912	69971774	585	51	298496	-0.91656	0.82031	MYPN
ENSG00000179774	10	69990386	69991871	5	2	282465	0.19913	0.42108	ATOH7
ENSG00000108187	10	70042417	70092806	214	18	304631	-0.57124	0.71608	PBLD
ENSG00000096746	10	70090931	70102948	34	12	291229	0.30595	0.37982	HNRNPH3
ENSG00000204130	10	70100864	70167051	213	26	296273	-0.099407	0.53959	RUFY2
ENSG00000138346	10	70173821	70231879	261	24	302699	-0.1263	0.55025	DNA2
ENSG00000122912	10	70237756	70287231	231	24	304671	-1.3076	0.90449	SLC25A16
ENSG00000138336	10	70320413	70454239	563	29	304509	1.4499	0.07355	TET1
ENSG00000060339	10	70480769	70552134	242	38	290252	0.97718	0.16424	CCAR1
ENSG00000165730	10	70587298	70655188	276	37	300656	-0.37917	0.64772	STOX1
ENSG00000107625	10	70661034	70706603	188	35	297774	0.027604	0.48899	DDX50
ENSG00000165732	10	70715884	70744829	89	28	297289	-0.30632	0.62032	DDX21
ENSG00000198954	10	70748487	70776738	117	26	302761	-0.83902	0.79927	KIAA1279
ENSG00000122862	10	70847862	70864567	58	13	297879	0.72138	0.23534	SRGN
ENSG00000122958	10	70883268	70932617	174	27	295528	0.71125	0.23846	VPS26A
ENSG00000156502	10	70939988	70968855	99	20	298919	0.85373	0.19663	SUPV3L1
ENSG00000156510	10	70980059	71027315	250	57	300358	0.76379	0.22249	HKDC1
ENSG00000156515	10	71029740	71161638	717	104	297808	-0.084697	0.53375	HK1
ENSG00000075073	10	71163659	71176623	92	12	275982	0.24013	0.40512	TACR2
ENSG00000099282	10	71211229	71267425	288	31	303241	2.3907	0.0084074	TSPAN15
ENSG00000122859	10	71331454	71332994	5	3	298264	1.1363	0.12792	NEUROG3
ENSG00000171224	10	71390007	71393352	26	7	302963	-1.1734	0.87968	C10orf35
ENSG00000235645	10	71444655	71452208	47	11	304945	0.19868	0.42125	RP11-242G20.1
ENSG00000197467	10	71561644	71724031	987	167	301776	2.3805	0.0086439	COL13A1
ENSG00000099284	10	71812552	71872036	247	52	300523	0.73507	0.23115	H2AFY2
ENSG00000042286	10	71857979	71892690	167	50	296618	-0.8867	0.81238	AIFM2
ENSG00000156521	10	71897737	71906432	46	12	304842	0.3719	0.35498	TYSND1
ENSG00000079332	10	71907045	71930279	106	20	307567	0.55182	0.29053	SAR1A
ENSG00000180817	10	71962586	71993667	146	26	304371	-1.1926	0.88348	PPA1
ENSG00000148734	10	72007085	72043432	192	46	301402	-1.3564	0.91251	NPFFR1
ENSG00000172731	10	72058729	72142382	433	59	299865	-0.32186	0.62622	LRRC20
ENSG00000148730	10	72164135	72188374	78	25	300368	-0.29848	0.61733	EIF4EBP2
ENSG00000156574	10	72192071	72207707	49	13	308302	-0.26141	0.60311	NODAL
ENSG00000197604	10	72194585	72196314	3	2	312821	0.0064965	0.49741	AC022532.1
ENSG00000107719	10	72238577	72328205	532	66	301331	0.53238	0.29723	PALD1
ENSG00000180644	10	72357104	72362531	26	13	302842	0.22863	0.40958	PRF1
ENSG00000138316	10	72432559	72522197	576	65	302072	0.33073	0.37042	ADAMTS14
ENSG00000166220	10	72530995	72545157	95	33	300665	1.4337	0.075827	TBATA
ENSG00000166224	10	72575717	72640930	285	35	294594	-0.66452	0.74682	SGPL1
ENSG00000166228	10	72642037	72648541	22	11	304622	-0.47399	0.68225	PCBD1
ENSG00000107731	10	72972327	73062621	498	85	296147	0.32558	0.37237	UNC5B
ENSG00000198246	10	73079015	73123142	239	44	294767	0.49878	0.30897	SLC29A3
ENSG00000107736	10	73156691	73575702	2061	246	296675	0.90313	0.18323	CDH23
ENSG00000214688	10	73471458	73497581	109	30	292763	0.38213	0.35118	C10orf105
ENSG00000107738	10	73507316	73533255	123	39	297926	0.46183	0.3221	C10orf54
ENSG00000197746	10	73576055	73611126	168	35	300956	0.66049	0.25447	PSAP
ENSG00000122863	10	73724123	73773322	218	31	296348	0.77055	0.22049	CHST3
ENSG00000107742	10	73818793	73848790	129	21	298764	0.59439	0.27613	SPOCK2
ENSG00000138303	10	73856278	73976892	389	44	292114	0.90738	0.1821	ASCC1
ENSG00000166295	10	73975787	73995618	54	11	299871	0.17604	0.43013	ANAPC16
ENSG00000168209	10	74033678	74035794	6	3	306494	0.56283	0.28677	DDIT4
ENSG00000148719	10	74092588	74114988	96	12	294164	1.2527	0.10516	DNAJB12
ENSG00000107745	10	74127098	74385899	712	31	292952	2.2404	0.012533	MICU1
ENSG00000156026	10	74451889	74647452	372	48	292807	2.2341	0.012738	MCU
ENSG00000138315	10	74653339	74692791	73	20	291844	1.8829	0.029859	OIT3
ENSG00000138308	10	74694928	74714536	36	23	282061	2.0231	0.02153	PLA2G12B
ENSG00000122884	10	74766975	74856732	290	19	296139	-1.453	0.92689	P4HA1
ENSG00000166321	10	74870217	74891586	77	10	300288	-1.1807	0.88114	NUDT13
ENSG00000122882	10	74889913	74928813	151	11	301923	-1.3867	0.91724	ECD
ENSG00000138286	10	74927924	75004262	259	13	300387	-1.1275	0.87023	FAM149B1
ENSG00000213551	10	74943120	75008620	218	16	299746	-0.94699	0.82818	DNAJC9
ENSG00000182180	10	75006510	75012451	23	5	298512	-0.74345	0.7714	MRPS16
ENSG00000156042	10	75013517	75118617	428	14	300882	-1.2911	0.90167	TTC18
ENSG00000138279	10	75134859	75173834	131	16	300720	-1.6428	0.94979	ANXA7
ENSG00000166343	10	75183339	75193319	37	4	303756	-1.0959	0.86344	MSS51
ENSG00000107758	10	75196186	75255782	216	13	302743	-1.4326	0.92402	PPP3CB
ENSG00000166348	10	75257296	75385711	408	35	298604	-1.5207	0.93583	USP54
ENSG00000177791	10	75391412	75401515	32	12	295223	-0.6109	0.72937	MYOZ1
ENSG00000166317	10	75404639	75423561	60	10	290305	0.45437	0.32478	SYNPO2L
ENSG00000172650	10	75434033	75457639	12	7	288301	1.3795	0.083875	AGAP5
ENSG00000176986	10	75504120	75531919	66	20	297568	2.081	0.018718	SEC24C
ENSG00000267964	10	75531935	75532378	2	1	293839	0.44696	0.32745	AC022400.2
ENSG00000196968	10	75532049	75540009	23	10	286958	0.91019	0.18136	FUT11
ENSG00000214655	10	75545340	75561551	19	11	289340	0.55279	0.2902	ZSWIM8
ENSG00000272916	10	75556272	75571409	26	12	288724	1.605	0.054251	RP11-574K11.31
ENSG00000166507	10	75561669	75571589	21	12	289918	1.8842	0.029771	NDST2
ENSG00000148660	10	75572259	75634343	145	32	292109	2.7895	0.0026396	CAMK2G
ENSG00000122861	10	75668935	75677255	30	12	297950	2.0532	0.020025	PLAU
ENSG00000222047	10	75669727	75682535	47	16	295520	1.6214	0.052462	C10orf55
ENSG00000035403	10	75757872	75879918	375	48	288890	1.5204	0.064206	VCL
ENSG00000185009	10	75881524	75910821	81	15	303174	0.96875	0.16634	AP3M1
ENSG00000156110	10	75910960	76469061	1583	50	295085	0.70747	0.23964	ADK
ENSG00000156650	10	76585340	76792380	502	50	297058	1.0489	0.14711	KAT6B
ENSG00000188716	10	76797594	76818272	84	24	302726	0.81226	0.20832	DUPD1
ENSG00000079393	10	76854192	76868979	58	16	305892	0.25999	0.39744	DUSP13
ENSG00000156671	10	76859344	76941881	240	39	301220	-0.54728	0.70791	SAMD8
ENSG00000165637	10	76969912	76991206	65	22	302646	-1.1161	0.86781	VDAC2
ENSG00000165644	10	76993727	76995788	3	2	312821	0.30813	0.37899	COMTD1
ENSG00000165655	10	77157588	77161664	8	5	271684	1.1347	0.12824	ZNF503
ENSG00000148655	10	77360998	78319925	3313	255	296851	2.0376	0.020796	C10orf11
ENSG00000156113	10	78629359	79398353	3255	260	296480	-0.15916	0.56323	KCNMA1
ENSG00000151208	10	79550549	79686378	665	39	292874	0.27792	0.39054	DLG5
ENSG00000204049	10	79626633	79629368	12	6	303330	0.069393	0.47234	AL391421.1
ENSG00000148606	10	79734907	79789303	168	41	287639	0.40502	0.34273	POLR3A
ENSG00000138326	10	79793518	79816570	66	19	290190	0.2974	0.38308	RPS24
ENSG00000108175	10	80828792	81076276	1211	173	300590	-0.052729	0.52103	ZMIZ1
ENSG00000108179	10	81107225	81115093	32	11	294232	-0.11669	0.54645	PPIF
ENSG00000165424	10	81142081	81205383	353	70	302118	0.69152	0.24462	ZCCHC24
ENSG00000235705	10	81266126	81270678	11	4	303039	-0.4036	0.65675	AL133481.1
ENSG00000253626	10	81272357	81276188	9	3	304734	-0.52723	0.70098	EIF5AL1
ENSG00000185303	10	81315608	81320153	51	20	298924	-0.89267	0.81398	SFTPA2
ENSG00000122852	10	81370695	81375196	33	12	302658	-0.72208	0.76488	SFTPA1
ENSG00000228570	10	81601114	81610632	1	1	274857	0.25076	0.401	NUTM2E
ENSG00000133661	10	81697496	81742370	266	17	306373	0.010905	0.49565	SFTPD
ENSG00000133678	10	81838402	81852313	71	19	304443	2.835	0.0022913	TMEM254
ENSG00000189129	10	81891438	81905115	92	20	308282	-0.22936	0.59071	PLAC9
ENSG00000122359	10	81910645	81965328	292	32	304554	0.95251	0.17042	ANXA11
ENSG00000204038	10	82009466	82013395	22	7	307787	-0.29443	0.61579	AL359195.1
ENSG00000151224	10	82031576	82049440	85	22	299830	0.9215	0.17839	MAT1A
ENSG00000170788	10	82095861	82116511	82	27	297655	0.33153	0.37012	DYDC1
ENSG00000133665	10	82104501	82127829	121	23	300975	0.22993	0.40907	DYDC2
ENSG00000122378	10	82167585	82192753	104	27	297304	0.66173	0.25407	FAM213A
ENSG00000108219	10	82213922	82292879	296	48	299400	2.4218	0.0077217	TSPAN14
ENSG00000178217	10	82297658	82406316	593	65	303372	0.36298	0.35831	SH2D4B
ENSG00000185737	10	83635070	84746935	4569	263	299794	-0.8909	0.81351	NRG3
ENSG00000165678	10	85899196	85913001	55	15	304077	-0.062774	0.52503	GHITM
ENSG00000188373	10	85933494	85945050	54	16	290321	-0.015591	0.50622	C10orf99
ENSG00000148600	10	85954410	85979377	129	28	297391	0.1605	0.43624	CDHR1
ENSG00000204033	10	85980254	85985345	28	10	299712	0.094656	0.46229	LRIT2
ENSG00000148602	10	85991349	86001217	56	16	295701	-0.39269	0.65272	LRIT1
ENSG00000148604	10	86004809	86019716	80	25	300401	-0.56495	0.71395	RGR
ENSG00000107771	10	86088342	86278273	717	38	304538	0.75126	0.22625	CCSER2
ENSG00000182771	10	87359312	88126250	3375	221	299107	0.82365	0.20507	GRID1
ENSG00000062650	10	88195013	88281572	334	40	299132	0.49322	0.31093	WAPAL
ENSG00000122375	10	88414314	88426605	62	19	301382	0.39109	0.34787	OPN4
ENSG00000122367	10	88428206	88495825	398	69	297660	0.61586	0.26899	LDB3
ENSG00000107779	10	88516407	88692595	693	56	298818	-0.81144	0.79144	BMPR1A
ENSG00000173269	10	88695297	88729238	136	28	300885	0.75071	0.22641	MMRN2
ENSG00000173267	10	88718375	88723017	28	9	299712	0.25468	0.39949	SNCG
ENSG00000148671	10	88727949	88743691	67	15	304983	0.072199	0.47122	ADIRF
ENSG00000188100	10	88780063	88784487	20	7	303487	-0.39818	0.65475	FAM25A
ENSG00000148672	10	88810243	88854623	139	29	302418	1.6686	0.047599	GLUD1
ENSG00000122376	10	88853918	88951225	228	33	303204	1.0638	0.1437	FAM35A
ENSG00000184923	10	88985205	88996665	4	2	266171	-1.2785	0.89946	NUTM2A
ENSG00000214562	10	89117425	89130452	5	3	298264	1.6029	0.054473	NUTM2D
