GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000067798	12	78224685	78606790	254	61	42317	0.22013	0.41289	NAV3
ENSG00000067715	12	79257773	79845788	443	68	43052	-0.39782	0.65462	SYT1
ENSG00000177425	12	79968759	80084877	47	10	38991	-0.65582	0.74403	PAWR
ENSG00000058272	12	80167343	80329240	42	8	42913	-0.19218	0.5762	PPP1R12A
ENSG00000269531	12	80198742	80202321	2	1	46639	-0.096803	0.53856	AC073569.1
ENSG00000165899	12	80603233	80772870	121	20	49979	0.13919	0.44465	OTOGL
ENSG00000139304	12	80799774	81072802	256	35	47138	-0.087393	0.53482	PTPRQ
ENSG00000111046	12	81101277	81103253	3	2	46214	0.74959	0.22675	MYF6
ENSG00000111049	12	81110691	81113452	5	3	43861	-0.12438	0.54949	MYF5
ENSG00000111052	12	81186299	81331704	120	19	48484	-1.0936	0.86293	LIN7A
ENSG00000111058	12	81331594	81650533	326	32	47416	1.6328	0.051251	ACSS3
ENSG00000139220	12	81652045	82153332	471	60	47617	0.1297	0.4484	PPFIA2
ENSG00000133773	12	82617460	82752584	81	16	49888	0.49263	0.31114	CCDC59
ENSG00000127720	12	82752276	82873015	58	5	54937	0.91355	0.18048	METTL25
ENSG00000179104	12	83080659	83528649	366	48	51788	-0.13995	0.55565	TMTC2
ENSG00000072041	12	85253492	85307394	42	6	34449	0.077903	0.46895	SLC6A15
ENSG00000231738	12	85408094	85430055	7	4	47895	-0.088591	0.5353	TSPAN19
ENSG00000133640	12	85430092	85657002	94	15	43738	0.61214	0.27022	LRRIQ1
ENSG00000180318	12	85673885	85695562	15	5	46214	1.5458	0.061077	ALX1
ENSG00000198774	12	86198331	86230348	22	5	43656	-1.4738	0.92974	RASSF9
ENSG00000133636	12	86268073	86276770	4	2	57980	0.77021	0.22059	NTS
ENSG00000182050	12	86372516	87232681	585	51	43991	1.3695	0.085425	MGAT4C
ENSG00000165805	12	88373816	88427814	41	4	49371	-0.45315	0.67478	C12orf50
ENSG00000133641	12	88427623	88443937	2	1	40332	0.080917	0.46775	C12orf29
ENSG00000198707	12	88442793	88535993	25	8	37306	-0.99156	0.83929	CEP290
ENSG00000139324	12	88536073	88593664	22	4	48354	-0.54843	0.7083	TMTC3
ENSG00000049130	12	88886570	88974628	73	6	52834	-1.0185	0.84577	KITLG
ENSG00000139318	12	89741009	89747048	5	2	36802	0.92965	0.17628	DUSP6
ENSG00000139323	12	89813495	89919801	136	12	53216	0.10937	0.45645	POC1B
ENSG00000257594	12	89913185	89920039	6	2	57980	-0.23568	0.59316	GALNT4
ENSG00000259075	12	89913185	89920039	6	2	57980	-0.23568	0.59316	POC1B-GALNT4
ENSG00000070961	12	89981828	90103077	58	15	45679	0.1146	0.45438	ATP2B1
ENSG00000197651	12	91299399	91348953	32	14	35919	0.055581	0.47784	CCER1
ENSG00000083782	12	91357456	91398803	41	12	38179	-0.090238	0.53595	EPYC
ENSG00000139330	12	91444268	91451760	14	5	43754	0.241	0.40478	KERA
ENSG00000139329	12	91496406	91505608	15	5	42349	-0.023278	0.50929	LUM
ENSG00000011465	12	91539025	91576900	4	2	40332	0.23529	0.40699	DCN
ENSG00000257242	12	92378756	92536690	119	37	46730	-0.050592	0.52017	C12orf79
ENSG00000133639	12	92536286	92539673	1	1	57980	2.0627	0.01957	BTG1
ENSG00000205057	12	92813870	92821924	3	2	57980	0.49901	0.30889	CLLU1OS
ENSG00000257127	12	92815307	92824778	5	3	57980	0.12355	0.45084	CLLU1
ENSG00000214215	12	93096619	93102325	2	1	22683	-0.62379	0.73362	C12orf74
ENSG00000187510	12	93115281	93166231	31	8	50010	0.68752	0.24588	PLEKHG7
ENSG00000102189	12	93164413	93323107	65	10	48051	-0.14815	0.55889	EEA1
ENSG00000173598	12	93771659	93797024	16	4	52150	-0.40806	0.65838	NUDT4
ENSG00000177889	12	93799449	93836038	24	10	40332	0.31161	0.37767	UBE2N
ENSG00000198015	12	93861264	93897545	30	7	53274	-0.64156	0.73942	MRPL42
ENSG00000120833	12	93963590	93977263	8	3	46320	0.6195	0.26779	SOCS2
ENSG00000169372	12	94071151	94288616	181	36	51322	1.0405	0.14906	CRADD
ENSG00000136040	12	94542499	94701451	143	36	45833	0.41554	0.33887	PLXNC1
ENSG00000258365	12	94671534	94676620	3	1	22683	0.29754	0.38303	RP11-1105G2.3
ENSG00000173588	12	94700225	94853764	82	19	44944	-1.1557	0.8761	CCDC41
ENSG00000057704	12	94960900	95044338	47	17	41244	0.44771	0.32718	TMCC3
ENSG00000184752	12	95290831	95397546	168	33	51362	-0.24764	0.59779	NDUFA12
ENSG00000120798	12	95414005	95467479	27	9	43600	-0.38325	0.64923	NR2C1
ENSG00000180263	12	95470525	95611258	115	22	51250	-0.78558	0.78394	FGD6
ENSG00000028203	12	95611522	95696566	69	13	52901	-0.63478	0.73722	VEZT
ENSG00000258247	12	95770984	95774672	6	3	40756	0.2986	0.38262	RP11-167N24.6
ENSG00000111142	12	95867296	95909615	37	8	53210	-0.00028741	0.50011	METAP2
ENSG00000136014	12	95910336	95945266	35	12	50345	0.65688	0.25563	USP44
ENSG00000074527	12	96051583	96184930	169	31	50223	-1.4514	0.92666	NTN4
ENSG00000258292	12	96196875	96217085	20	6	47391	0.62815	0.26495	RP11-536G4.1
ENSG00000139343	12	96252706	96297606	50	10	53291	-0.64732	0.74129	SNRPF
ENSG00000165972	12	96260826	96336752	99	21	50341	-0.54619	0.70753	CCDC38
ENSG00000139344	12	96337071	96362370	18	4	56019	0.64822	0.25842	AMDHD1
ENSG00000084110	12	96366440	96390143	31	12	49278	0.48383	0.31425	HAL
ENSG00000111144	12	96394606	96437298	23	9	38578	0.93725	0.17432	LTA4H
ENSG00000111145	12	96588160	96663613	35	15	42205	-1.6378	0.94927	ELK3
ENSG00000059758	12	96672039	96794338	90	16	51621	0.14121	0.44385	CDK17
ENSG00000188596	12	96883349	97269333	399	42	45640	0.29095	0.38554	C12orf55
ENSG00000139350	12	97301001	97347129	23	6	45265	0.59231	0.27682	NEDD1
ENSG00000245017	12	98879322	98897633	13	2	55265	0.68376	0.24706	RP11-181C3.1
ENSG00000120802	12	98909290	98944157	31	6	50824	2.9736	0.0014717	TMPO
ENSG00000075415	12	98987369	98995946	5	3	36802	1.0952	0.13671	SLC25A3
ENSG00000166130	12	99007183	99038891	27	10	40985	-0.50498	0.69321	IKBIP
ENSG00000120868	12	99038919	99129204	55	15	44320	-0.2711	0.60684	APAF1
ENSG00000185046	12	99120235	100378432	1044	144	47434	0.12783	0.44914	ANKS1B
ENSG00000180219	12	100041531	100043824	8	3	40650	1.2916	0.098243	FAM71C
ENSG00000111647	12	100422233	100536626	100	16	46231	0.70273	0.24111	UHRF1BP1L
ENSG00000075089	12	100592900	100635643	39	9	38974	2.0422	0.020567	ACTR6
ENSG00000166153	12	100597447	100660857	69	14	39564	1.9881	0.023401	DEPDC4
ENSG00000136021	12	100660918	100735502	47	8	41995	1.5419	0.061547	SCYL2
ENSG00000179520	12	100750857	100815837	69	16	44351	1.1267	0.12994	SLC17A8
ENSG00000012504	12	100867486	100958191	66	19	33418	0.10107	0.45975	NR1H4
ENSG00000139354	12	100967461	101022064	37	9	52597	0.39228	0.34742	GAS2L3
ENSG00000151572	12	101111304	101522419	331	59	49084	-0.48185	0.68504	ANO4
ENSG00000256870	12	101549271	101604185	54	11	37063	-0.84993	0.80232	SLC5A8
ENSG00000120800	12	101673887	101780394	76	16	44677	0.78167	0.2172	UTP20
ENSG00000120805	12	101786898	101801598	20	8	47391	0.87173	0.19168	ARL1
ENSG00000166211	12	101869199	101880775	13	6	44404	-0.6694	0.74838	SPIC
ENSG00000196091	12	101962131	102079796	159	26	41949	-0.86597	0.80675	MYBPC1
ENSG00000111666	12	102090725	102137918	56	15	46680	-1.0598	0.85538	CHPT1
ENSG00000139351	12	102122426	102133250	8	3	49156	-1.7738	0.96196	SYCP3
ENSG00000111670	12	102139275	102224716	80	15	44492	-1.4912	0.93205	GNPTAB
ENSG00000136048	12	102271129	102405908	114	31	47630	-1.5113	0.93465	DRAM1
ENSG00000120860	12	102406705	102455927	34	7	50713	1.9142	0.027794	CCDC53
ENSG00000075188	12	102467967	102513902	28	7	47895	1.9197	0.027451	NUP37
ENSG00000185480	12	102513956	102591298	50	7	42500	1.8166	0.034641	PARPBP
ENSG00000017427	12	102789645	102874423	32	9	47029	2.5168	0.0059217	IGF1
ENSG00000171759	12	103230663	103352188	85	19	40866	-0.65545	0.74391	PAH
ENSG00000257860	12	103545620	103562087	18	6	46214	0.61959	0.26776	RP11-552I14.1
ENSG00000179088	12	103631369	103889749	196	26	49362	-0.38433	0.64963	C12orf42
ENSG00000136011	12	103981051	104160505	182	49	49184	-1.0759	0.85902	STAB2
ENSG00000111696	12	104164231	104234975	118	19	51399	0.098925	0.4606	NT5DC3
ENSG00000257327	12	104235229	104238442	2	1	57980	1.2119	0.11278	RP11-650K20.3
ENSG00000166598	12	104323885	104347423	40	12	45941	1.0398	0.14921	HSP90B1
ENSG00000204954	12	104343980	104359486	12	5	44324	0.47089	0.31886	C12orf73
ENSG00000139372	12	104359582	104382652	7	4	32768	1.3132	0.094554	TDG
ENSG00000120820	12	104382762	104457961	47	21	37489	0.84066	0.20027	GLT8D2
ENSG00000111727	12	104458235	104498639	27	9	44534	1.6327	0.051261	HCFC2
ENSG00000120837	12	104510855	104532067	18	6	34449	1.265	0.10293	NFYB
ENSG00000198431	12	104609557	104744061	166	26	49004	1.9027	0.028539	TXNRD1
ENSG00000255150	12	104697517	104698980	1	1	57980	1.2995	0.09689	EID3
ENSG00000171310	12	104849073	105155792	280	63	45590	0.12874	0.44878	CHST11
ENSG00000136052	12	105196331	105352522	124	19	43768	-0.37772	0.64718	SLC41A2
ENSG00000151131	12	105380088	105443515	106	15	48823	-0.25108	0.59912	C12orf45
ENSG00000136010	12	105413568	105478355	109	20	49746	-0.36805	0.64358	ALDH1L2
ENSG00000136051	12	105501102	105562912	90	12	53694	0.94937	0.17122	KIAA1033
ENSG00000136044	12	105567074	105630016	93	12	53561	0.54991	0.29119	APPL2
ENSG00000235162	12	105629068	105789875	236	32	51976	-0.76487	0.77783	C12orf75
ENSG00000074590	12	106457118	106533811	46	18	44223	1.2371	0.10802	NUAK1
ENSG00000136026	12	106631655	106698057	63	24	44574	-1.0837	0.86076	CKAP4
ENSG00000166046	12	106695707	106740793	36	12	40332	-0.18901	0.57496	TCP11L2
ENSG00000013503	12	106751436	106903976	135	12	46924	-0.31683	0.62431	POLR3B
ENSG00000257545	12	106889736	107168696	224	35	47130	0.055593	0.47783	RP11-144F15.1
ENSG00000111783	12	106976685	107156581	129	17	46136	-0.11753	0.54678	RFX4
ENSG00000111785	12	107168373	107283090	55	12	41936	0.40213	0.34379	RIC8B
ENSG00000151135	12	107349497	107372556	12	3	49156	-0.65585	0.74404	C12orf23
ENSG00000120832	12	107371069	107380944	8	4	44744	-1.3598	0.91306	MTERFD3
ENSG00000008405	12	107385142	107487607	86	9	50182	-1.0951	0.86326	CRY1
ENSG00000151136	12	107712190	108053419	258	47	48306	1.0447	0.14807	BTBD11
ENSG00000136045	12	108079509	108106944	26	8	44404	1.3149	0.094279	PWP1
ENSG00000110851	12	108126643	108155049	27	5	44534	1.3977	0.081106	PRDM4
ENSG00000187855	12	108168162	108170421	3	2	46214	0.14023	0.44424	ASCL4
ENSG00000075035	12	108523248	108644314	96	22	48815	3.2279	0.00062345	WSCD2
ENSG00000174600	12	108681821	108733118	48	12	49209	1.9686	0.024499	CMKLR1
ENSG00000198855	12	108908962	108919614	6	3	40332	0.057634	0.47702	FICD
ENSG00000075856	12	108916357	108955176	34	7	48341	1.0368	0.14991	SART3
ENSG00000136003	12	108956358	108963160	7	3	49697	1.7271	0.042073	ISCU
ENSG00000183160	12	108983622	108992096	6	3	46214	-0.73135	0.76772	TMEM119
ENSG00000110880	12	109038885	109125372	62	13	44520	0.95074	0.17087	CORO1C
ENSG00000084112	12	109176466	109251366	50	21	37508	1.4331	0.075914	SSH1
ENSG00000110887	12	109252708	109294819	33	13	40943	1.0024	0.15808	DAO
ENSG00000166111	12	109304658	109459045	55	15	48263	-0.24368	0.59626	SVOP
ENSG00000135093	12	109460894	109525831	31	9	44724	-0.11828	0.54708	USP30
ENSG00000189046	12	109525996	109531436	6	2	40756	0.59072	0.27735	ALKBH2
ENSG00000076248	12	109535379	109548797	5	3	36802	0.95163	0.17064	UNG
ENSG00000076555	12	109554400	109706031	100	28	47114	0.034235	0.48634	ACACB
ENSG00000139445	12	109715784	109747025	18	5	56019	1.0522	0.14635	FOXN4
ENSG00000174527	12	109785708	109893328	117	18	50094	-0.27443	0.60812	MYO1H
ENSG00000110906	12	109886461	109915349	29	6	48243	-0.7169	0.76328	KCTD10
ENSG00000151148	12	109915207	109974507	47	11	46232	-0.37953	0.64785	UBE3B
ENSG00000139428	12	109991542	110011679	21	6	49576	0.29754	0.38303	MMAB
ENSG00000110921	12	110011060	110035067	20	6	51551	0.13605	0.44589	MVK
ENSG00000139438	12	110152033	110208312	43	13	44025	2.1708	0.014972	FAM222A
ENSG00000111199	12	110220890	110271212	43	9	44085	1.0971	0.1363	TRPV4
ENSG00000139433	12	110288748	110318293	17	5	51751	-0.20677	0.58191	GLTP
ENSG00000139437	12	110338069	110421646	53	10	45564	-0.29961	0.61776	TCHP
ENSG00000139436	12	110367607	110434194	36	7	47545	-0.23745	0.59384	GIT2
ENSG00000076513	12	110436991	110477568	16	5	46950	-0.030517	0.51217	ANKRD13A
ENSG00000174456	12	110465872	110511491	41	11	45374	0.50229	0.30773	C12orf76
ENSG00000122970	12	110562140	110656602	44	14	35518	0.87915	0.18966	IFT81
ENSG00000174437	12	110718561	110788898	47	11	31695	0.70382	0.24077	ATP2A2
ENSG00000196510	12	110810705	110841535	7	3	42853	-0.32633	0.62791	ANAPC7
ENSG00000111229	12	110872630	110888227	9	5	33330	-0.82252	0.79461	ARPC3
ENSG00000111231	12	110890289	110907073	10	6	36802	0.18466	0.42675	GPN3
ENSG00000204856	12	110906169	110928190	7	5	32768	0.62117	0.26724	FAM216A
ENSG00000111237	12	110928902	110939922	3	1	34449	0.70748	0.23963	VPS29
ENSG00000151164	12	110939460	110969891	7	4	22683	-1.0142	0.84476	RAD9B
ENSG00000196850	12	110969120	111021125	18	8	38371	-0.048017	0.51915	PPTC7
ENSG00000204852	12	111051832	111087235	18	11	36410	0.43216	0.33281	TCTN1
ENSG00000122986	12	111065646	111142755	38	17	37877	0.1802	0.4285	HVCN1
ENSG00000186298	12	111157485	111180744	12	5	38441	0.22979	0.40913	PPP1CC
ENSG00000173093	12	111284573	111345339	52	12	46830	0.0054139	0.49784	CCDC63
ENSG00000111245	12	111348623	111358526	8	2	53568	-0.59459	0.72394	MYL2
ENSG00000111249	12	111471828	111788358	141	33	40975	4.1889	1.4016e-05	CUX2
ENSG00000198324	12	111798455	111806925	3	2	46214	0.82552	0.20454	FAM109A
ENSG00000111252	12	111843752	111889427	25	5	31154	0.43886	0.33038	SH2B3
ENSG00000204842	12	111890018	112037480	82	10	30431	1.0854	0.13886	ATXN2
ENSG00000089234	12	112079950	112123790	15	5	41508	3.3655	0.00038209	BRAP
ENSG00000111271	12	112123857	112194903	19	8	36351	2.3177	0.010234	ACAD10
ENSG00000257767	12	112191694	112229222	11	6	32309	3.7204	9.9435e-05	RP11-162P23.2
ENSG00000111275	12	112204691	112247782	16	5	44744	3.4238	0.00030875	ALDH2
ENSG00000089022	12	112279782	112334343	26	4	42659	3.352	0.00040115	MAPKAPK5
ENSG00000198270	12	112369086	112450970	44	7	43540	3.6053	0.00015588	TMEM116
ENSG00000089248	12	112451120	112461255	4	1	31507	1.1323	0.12875	ERP29
ENSG00000111300	12	112464500	112546826	35	8	33776	1.6923	0.045291	NAA25
ENSG00000135148	12	112563305	112591407	10	3	33272	1.8141	0.034827	TRAFD1
ENSG00000173064	12	112597992	112819896	120	12	32999	1.6173	0.052907	HECTD4
ENSG00000089009	12	112842994	112856642	6	2	22683	0.094311	0.46243	RPL6
ENSG00000179295	12	112856155	112947717	27	11	37063	3.2501	0.00057681	PTPN11
ENSG00000089169	12	113008184	113336686	184	50	42935	1.044	0.14825	RPH3A
ENSG00000089127	12	113344582	113369990	29	3	48243	0.42569	0.33517	OAS1
ENSG00000111331	12	113376157	113411054	17	6	44188	0.99428	0.16004	OAS3
ENSG00000111335	12	113416200	113449528	18	7	32488	0.60595	0.27227	OAS2
ENSG00000135144	12	113494514	113535833	32	14	40726	-0.88137	0.81094	DTX1
ENSG00000111344	12	113536624	113574044	29	6	32855	0.22817	0.40976	RASAL1
ENSG00000186710	12	113587663	113597081	1	1	57980	1.1388	0.1274	CCDC42B
ENSG00000123064	12	113594979	113623284	11	6	35518	1.4856	0.068691	DDX54
ENSG00000139405	12	113623331	113630173	6	3	46214	1.2878	0.098905	RITA1
ENSG00000166578	12	113633246	113658899	12	3	28566	0.3461	0.36463	IQCD
ENSG00000186815	12	113658855	113736390	32	6	25283	-0.042137	0.51681	TPCN1
ENSG00000089060	12	113736564	113797298	32	11	39308	0.24905	0.40166	SLC8B1
ENSG00000151176	12	113796371	113827203	12	4	25624	0.94607	0.17206	PLBD2
ENSG00000135094	12	113830250	113864106	20	8	35037	0.25591	0.39901	SDS
ENSG00000139410	12	113860042	113876081	12	4	31507	0.41435	0.33931	SDSL
ENSG00000089116	12	113899839	113910085	6	3	36551	0.83474	0.20193	LHX5
ENSG00000122965	12	114254543	114404176	235	38	43915	-0.39652	0.65414	RBM19
ENSG00000089225	12	114791736	114846247	54	12	38184	-0.21385	0.58467	TBX5
ENSG00000135111	12	115108059	115121969	6	3	34449	-2.1284	0.98335	TBX3
ENSG00000257726	12	115800817	115802550	2	1	40332	-1.1383	0.8725	RP11-116D17.1
ENSG00000123066	12	116395711	116715143	151	36	41166	0.30762	0.37919	MED13L
ENSG00000171471	12	116997186	117014425	24	8	49787	0.56008	0.28771	MAP1LC3B2
ENSG00000111412	12	117153593	117175875	9	4	42292	-0.95972	0.8314	C12orf49
ENSG00000135119	12	117176096	117291436	120	24	38294	-0.49508	0.68973	RNFT2
ENSG00000135116	12	117293949	117319246	24	6	32978	0.60303	0.27324	HRK
ENSG00000174989	12	117348761	117468953	127	20	35388	-0.81256	0.79176	FBXW8
ENSG00000088992	12	117476728	117537284	74	14	43841	-1.8757	0.96965	TESC
ENSG00000135108	12	117581146	117628336	57	5	54088	-0.92616	0.82282	FBXO21
ENSG00000089250	12	117645947	117889975	131	38	47839	-0.34893	0.63643	NOS1
ENSG00000171435	12	117890817	118406788	519	104	48984	-0.76695	0.77844	KSR2
ENSG00000111445	12	118451393	118470935	2	1	46639	0.40472	0.34284	RFC5
ENSG00000176871	12	118470712	118500235	16	4	52150	1.003	0.15792	WSB2
ENSG00000176834	12	118501398	118573831	55	19	47987	0.401	0.34421	VSIG10
ENSG00000089220	12	118573663	118583389	10	5	41593	-0.17184	0.56822	PEBP1
ENSG00000135090	12	118587606	118810750	95	16	30751	-1.5355	0.93767	TAOK3
ENSG00000111707	12	118814185	118855840	14	7	36190	-1.3466	0.91095	SUDS3
ENSG00000139767	12	119419300	119600856	162	36	48954	0.45353	0.32508	SRRM4
ENSG00000152137	12	119616447	119658936	37	14	42103	-0.3999	0.65539	HSPB8
ENSG00000183273	12	119772517	119978852	129	36	49557	0.71769	0.23647	CCDC60
ENSG00000224982	12	120031264	120079363	44	5	54542	0.54776	0.29193	TMEM233
ENSG00000111725	12	120105558	120119435	6	4	48317	1.0351	0.15031	PRKAB1
ENSG00000122966	12	120123595	120315095	110	23	39690	0.079274	0.46841	CIT
ENSG00000255692	12	120137573	120138816	1	1	22683	-1.8068	0.9646	RP1-127H14.3
ENSG00000135127	12	120427673	120532298	57	13	45197	0.80543	0.21029	CCDC64
ENSG00000111737	12	120532899	120555306	16	5	50733	0.34857	0.36371	RAB35
ENSG00000089154	12	120565007	120632513	19	11	37545	0.78243	0.21698	GCN1L1
ENSG00000089157	12	120634489	120639038	1	1	57980	1.0599	0.1446	RPLP0
ENSG00000089159	12	120648250	120703574	42	13	39791	1.3869	0.082742	PXN
ENSG00000089163	12	120740119	120751052	7	3	43216	-0.89037	0.81337	SIRT4
ENSG00000170890	12	120759914	120765592	2	1	57980	2.4737	0.0066863	PLA2G1B
ENSG00000135097	12	120779133	120806983	29	4	53546	2.9529	0.0015739	MSI1
ENSG00000111775	12	120875893	120878545	3	2	57980	1.9988	0.022813	COX6A1
ENSG00000111780	12	120876001	120897809	21	6	50177	1.919	0.02749	AL021546.6
ENSG00000170855	12	120881764	120884215	2	1	40332	2.998	0.0013589	TRIAP1
ENSG00000257218	12	120884241	120899389	15	6	49408	1.3901	0.082242	GATC
ENSG00000111786	12	120899471	120907596	4	2	57980	3.6261	0.00014388	SRSF9
ENSG00000088986	12	120907653	120936296	21	5	51378	1.5652	0.05877	DYNLL1
ENSG00000110871	12	120941077	120972237	34	7	48119	3.1371	0.00085305	COQ5
ENSG00000022840	12	120971283	121015397	46	8	52390	2.2904	0.010999	RNF10
ENSG00000167272	12	121016567	121019201	2	1	40332	1.6358	0.050942	POP5
ENSG00000157782	12	121078355	121105127	35	8	39540	1.6901	0.045503	CABP1
ENSG00000110917	12	121124672	121139667	13	4	44404	0.75927	0.22385	MLEC
ENSG00000175970	12	121148238	121161443	14	6	46275	-0.29868	0.61741	UNC119B
ENSG00000122971	12	121163538	121177811	12	4	32558	1.162	0.12262	ACADS
ENSG00000157837	12	121200313	121342174	167	22	50900	-1.2709	0.89812	SPPL3
ENSG00000272214	12	121407641	121410095	1	1	57980	0.81722	0.2069	AC079602.1
ENSG00000135100	12	121416346	121440315	39	8	51128	1.1026	0.1351	HNF1A
ENSG00000157895	12	121440225	121454305	17	5	48341	0.86101	0.19462	C12orf43
ENSG00000135114	12	121458095	121477045	13	6	47119	0.45717	0.32378	OASL
ENSG00000089041	12	121570622	121623876	35	12	50993	-0.55665	0.71112	P2RX7
ENSG00000135124	12	121647660	121671909	32	7	52150	-0.47013	0.68087	P2RX4
ENSG00000110931	12	121675497	121736111	55	17	44779	-0.69657	0.75696	CAMKK2
ENSG00000089053	12	121746048	121837699	69	18	45594	1.0424	0.14862	ANAPC5
ENSG00000170633	12	121837844	121868389	23	5	52390	1.7768	0.037797	RNF34
ENSG00000089094	12	121866900	122018920	81	12	46401	1.9214	0.027342	KDM2B
ENSG00000182500	12	122064455	122080583	8	4	35919	0.32752	0.37164	ORAI1
ENSG00000139714	12	122089024	122110537	18	7	48175	-0.24987	0.59866	MORN3
ENSG00000188735	12	122150658	122220907	36	11	43765	0.46983	0.31924	TMEM120B
ENSG00000139725	12	122215664	122241309	28	8	43303	-0.93076	0.82401	RHOF
ENSG00000139718	12	122242086	122270562	18	6	41032	-0.15342	0.56097	SETD1B
ENSG00000158104	12	122277433	122301502	19	4	51213	-0.8428	0.80033	HPD
ENSG00000110801	12	122326637	122356203	17	7	41370	0.64937	0.25805	PSMD9
ENSG00000256950	12	122326715	122359376	21	6	44534	0.93624	0.17457	RP11-87C12.2
ENSG00000158023	12	122355768	122441833	70	11	46923	0.77452	0.21931	WDR66
ENSG00000110987	12	122457328	122499948	35	13	43286	0.204	0.41918	BCL7A
ENSG00000175727	12	122516628	122631894	32	4	52859	0.90947	0.18155	MLXIP
ENSG00000158113	12	122652285	122688018	31	11	45944	0.91459	0.1802	LRRC43
ENSG00000176383	12	122688090	122693499	1	1	22683	1.5759	0.05752	B3GNT4
ENSG00000184047	12	122692210	122712081	6	3	42434	1.3351	0.090917	DIABLO
ENSG00000256861	12	122692326	122750970	21	7	41293	1.0624	0.14402	RP11-512M8.5
ENSG00000139719	12	122714111	122751068	14	6	39612	0.96267	0.16786	VPS33A
ENSG00000130779	12	122755979	122907179	113	17	39707	-1.0502	0.85319	CLIP1
ENSG00000033030	12	122957417	122985518	23	8	39564	-0.90351	0.81687	ZCCHC8
ENSG00000111011	12	122989190	123011547	17	5	47599	0.54056	0.29441	RSRC2
ENSG00000184445	12	123011793	123110943	84	14	43153	-0.55711	0.71127	KNTC1
ENSG00000196917	12	123104824	123215390	83	19	44433	0.1219	0.45149	HCAR1
ENSG00000255398	12	123199303	123201439	1	1	57980	1.974	0.02419	HCAR3
ENSG00000139726	12	123237321	123255611	10	5	36802	0.33823	0.3676	DENR
ENSG00000130783	12	123258874	123312075	46	11	41428	-1.3931	0.91821	CCDC62
ENSG00000130787	12	123319000	123347507	18	9	42292	-0.089891	0.53581	HIP1R
ENSG00000139722	12	123349882	123380991	15	7	32936	-0.21891	0.58664	VPS37B
ENSG00000150967	12	123405498	123466196	33	10	33379	-0.20331	0.58055	ABCB9
ENSG00000111325	12	123459127	123464590	1	1	22683	1.5239	0.06377	OGFOD2
ENSG00000182196	12	123464607	123467456	1	1	22683	0.057936	0.4769	ARL6IP4
ENSG00000090975	12	123468027	123634562	66	18	31431	0.96231	0.16795	PITPNM2
ENSG00000051825	12	123636867	123728561	68	13	41259	2.9562	0.0015575	MPHOSPH9
ENSG00000130921	12	123717463	123742506	27	5	52751	3.5029	0.0002301	C12orf65
ENSG00000111328	12	123745528	123756881	13	5	48090	2.0179	0.021799	CDK2AP1
ENSG00000139697	12	123773656	123849390	98	12	51806	2.1872	0.014363	SBNO1
ENSG00000183955	12	123868320	123893905	7	3	29527	-0.30414	0.61949	SETD8
ENSG00000150977	12	123899936	123921264	8	4	33402	0.69488	0.24356	RILPL2
ENSG00000184209	12	123942188	123957701	7	4	31329	1.3462	0.089121	SNRNP35
ENSG00000188026	12	123955925	124018265	39	10	38134	0.36661	0.35695	RILPL1
ENSG00000086598	12	124069078	124083116	8	3	49156	1.0804	0.13999	TMED2
ENSG00000111364	12	124086624	124105488	21	8	44054	0.71458	0.23744	DDX55
ENSG00000111361	12	124104953	124118313	17	6	43446	0.31104	0.37789	EIF2B1
ENSG00000111358	12	124118375	124147153	54	10	35336	-0.039852	0.51589	GTF2H3
ENSG00000168778	12	124155660	124192948	57	9	39890	-0.46997	0.68081	TCTN2
ENSG00000185344	12	124196865	124246302	71	10	39586	-0.0099216	0.50396	ATP6V0A2
ENSG00000197653	12	124247042	124420753	207	41	42731	-0.76399	0.77756	DNAH10
ENSG00000119242	12	124403207	124457378	43	11	36638	1.1216	0.13102	CCDC92
ENSG00000250091	12	124410971	124419531	5	2	36802	1.3178	0.093793	DNAH10OS
ENSG00000179195	12	124456392	124499986	23	7	39126	0.81816	0.20663	ZNF664
ENSG00000178882	12	124457788	124800570	342	60	49104	-0.81118	0.79137	FAM101A
ENSG00000196498	12	124808961	125052135	242	76	42947	1.8462	0.032435	NCOR2
ENSG00000073060	12	125261402	125367214	126	38	43654	-0.29955	0.61774	SCARB1
ENSG00000150991	12	125396150	125401914	3	1	57980	-0.84012	0.79958	UBC
ENSG00000150990	12	125431371	125473668	80	16	49125	-0.93653	0.8255	DHX37
ENSG00000184992	12	125478246	125515777	76	13	49191	0.93423	0.17509	BRI3BP
ENSG00000081760	12	125549925	125627873	59	19	45289	3.1466	0.00082593	AACS
ENSG00000139364	12	125671382	126146917	471	85	46488	1.1181	0.13177	TMEM132B
ENSG00000181234	12	128751948	129192460	426	104	47985	-1.6844	0.95395	TMEM132C
ENSG00000139370	12	129277739	129308528	41	6	56013	-0.243	0.596	SLC15A4
ENSG00000151948	12	129337972	129469509	127	35	49067	0.1493	0.44066	GLT1D1
ENSG00000151952	12	129556270	130388211	944	207	47316	2.2246	0.013056	TMEM132D
ENSG00000111432	12	130647004	130650285	4	2	57980	1.2692	0.10218	FZD10
ENSG00000125207	12	130822432	130857182	35	9	45590	1.3801	0.083786	PIWIL1
