GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000186193	9	139956581	139965040	39	13	250124	-1.1549	0.87594	SAPCD2
ENSG00000197355	9	139971953	139978991	28	10	223159	-0.17686	0.57019	UAP1L1
ENSG00000268996	9	139980807	139981121	1	1	263954	0.8779	0.19	AL807752.1
ENSG00000177239	9	139981379	140003635	156	17	214881	1.2284	0.10964	MAN1B1
ENSG00000176978	9	140004994	140009629	27	13	238932	1.7032	0.044263	DPP7
ENSG00000176884	9	140032842	140063207	69	23	246034	2.0806	0.018735	GRIN1
ENSG00000184709	9	140063210	140064503	5	3	263954	0.9974	0.15929	LRRC26
ENSG00000185863	9	140065310	140066861	5	3	241571	0.37585	0.35351	TMEM210
ENSG00000176248	9	140069236	140082989	60	15	242852	0.91705	0.17956	ANAPC2
ENSG00000176101	9	140083099	140084822	6	2	258337	1.4298	0.076389	SSNA1
ENSG00000176058	9	140086069	140098645	35	14	240144	0.82532	0.2046	TPRN
ENSG00000187713	9	140098534	140100090	3	2	251811	-0.099909	0.53979	TMEM203
ENSG00000188566	9	140100147	140111461	43	14	252318	-0.58984	0.72235	NDOR1
ENSG00000212864	9	140114707	140116033	3	2	237899	-2.4779	0.99339	RNF208
ENSG00000197191	9	140119087	140120763	6	3	258337	0.46824	0.3198	C9orf169
ENSG00000233198	9	140122018	140124090	10	6	245749	-0.53688	0.70433	RNF224
ENSG00000198569	9	140125209	140131006	31	16	245379	-0.36773	0.64346	SLC34A3
ENSG00000188229	9	140135665	140138159	12	7	224614	-1.2594	0.89606	TUBB4B
ENSG00000188163	9	140138036	140142222	17	11	238802	-0.6583	0.74483	FAM166A
ENSG00000197768	9	140145713	140147934	7	4	259139	-0.82662	0.79577	C9orf173
ENSG00000188986	9	140149625	140167998	70	9	262240	-1.8702	0.96927	NELFB
ENSG00000198113	9	140172201	140177093	12	7	233279	-1.3104	0.90497	TOR4A
ENSG00000198435	9	140194083	140196703	8	5	233962	0.14194	0.44357	NRARP
ENSG00000187609	9	140201348	140317714	514	109	248156	1.6126	0.053416	EXD3
ENSG00000188747	9	140317802	140328858	54	17	249600	0.1584	0.43707	NOXA1
ENSG00000188833	9	140328816	140336268	24	13	248618	0.037705	0.48496	ENTPD8
ENSG00000165802	9	140342022	140353786	29	18	241591	0.053361	0.47872	NSMF
ENSG00000130653	9	140354404	140444986	330	105	242469	2.8026	0.0025346	PNPLA7
ENSG00000182154	9	140445651	140447007	2	1	230249	-0.094012	0.53745	MRPL41
ENSG00000148399	9	140449356	140473387	70	27	246677	-1.2195	0.88867	DPH7
ENSG00000165724	9	140476531	140484942	27	11	235686	-0.76003	0.77638	ZMYND19
ENSG00000197070	9	140500106	140509812	39	15	242731	-0.91465	0.81981	ARRDC1
ENSG00000203993	9	140509784	140513358	5	3	257213	0.78346	0.21668	C9orf37
ENSG00000181090	9	140513444	140764468	1037	84	245638	0.40709	0.34197	EHMT1
ENSG00000148408	9	140772241	141019076	850	68	244081	-0.57417	0.71707	CACNA1B
ENSG00000173876	10	92828	120103	77	20	252553	0.074165	0.47044	TUBB8
ENSG00000015171	10	180405	300577	372	40	249559	1.0714	0.142	ZMYND11
ENSG00000151240	10	320130	735683	2011	62	234699	0.74888	0.22696	DIP2C
ENSG00000180525	10	695888	711109	37	12	242564	0.37901	0.35234	PRR26
ENSG00000107929	10	855484	977564	404	30	251807	1.4197	0.077845	LARP4B
ENSG00000205740	10	1017097	1034281	86	23	248163	0.34601	0.36467	AL359878.1
ENSG00000107937	10	1034338	1065876	142	28	249520	0.70868	0.23926	GTPBP4
ENSG00000148377	10	1064847	1071799	49	17	249067	-0.022723	0.50906	IDI2
ENSG00000067064	10	1085848	1095110	46	9	241677	-1.0777	0.85943	IDI1
ENSG00000047056	10	1095478	1178237	429	49	245864	-0.3102	0.62179	WDR37
ENSG00000185736	10	1228073	1779670	3229	296	248877	-1.2857	0.90073	ADARB2
ENSG00000067057	10	3108525	3179904	699	100	251464	0.0072657	0.4971	PFKP
ENSG00000107959	10	3179920	3215003	247	39	251410	0.56624	0.28562	PITRM1
ENSG00000067082	10	3818188	3827473	31	16	253691	2.9173	0.0017653	KLF6
ENSG00000165568	10	4828821	4890254	492	56	256429	-0.66114	0.74574	AKR1E2
ENSG00000187134	10	4934796	5025475	440	47	254124	2.5353	0.0056168	AKR1C1
ENSG00000151632	10	5029967	5060223	174	36	250703	-0.5592	0.71199	AKR1C2
ENSG00000196139	10	5077546	5149878	459	63	252486	0.91361	0.18046	AKR1C3
ENSG00000196326	10	5196335	5244449	259	26	254069	1.8053	0.035517	AKR1CL1
ENSG00000198610	10	5237425	5260912	152	18	245228	1.4378	0.075252	AKR1C4
ENSG00000178473	10	5406972	5416169	47	10	251589	0.21408	0.41524	UCN3
ENSG00000178462	10	5435061	5446793	51	10	252217	-0.96252	0.83211	TUBAL3
ENSG00000173848	10	5454514	5500426	127	18	248960	-0.9679	0.83345	NET1
ENSG00000178372	10	5540658	5541533	6	3	243502	1.2179	0.11162	CALML5
ENSG00000178363	10	5566924	5568225	8	4	233621	-0.78842	0.78477	CALML3
ENSG00000196372	10	5680830	5708558	201	60	252717	1.3634	0.086374	ASB13
ENSG00000108021	10	5726801	5805703	321	42	249756	0.70989	0.23889	FAM208B
ENSG00000057608	10	5807186	5884095	329	44	251176	1.1847	0.11807	GDI2
ENSG00000134461	10	5903580	5931869	186	31	248040	1.943	0.026007	ANKRD16
ENSG00000134452	10	5931535	5979556	249	40	250141	1.8686	0.03084	FBXO18
ENSG00000134470	10	5990855	6020150	208	51	250527	0.23044	0.40887	IL15RA
ENSG00000134460	10	6052652	6104288	306	48	254393	-0.4138	0.66049	IL2RA
ENSG00000134453	10	6130950	6159420	153	40	245510	-0.99263	0.83955	RBM17
ENSG00000170525	10	6186881	6277495	570	147	248616	-0.19188	0.57608	PFKFB3
ENSG00000212743	10	6392278	6394723	5	2	263954	0.87725	0.19018	DKFZP667F0711
ENSG00000065675	10	6469105	6622263	661	103	246934	1.9535	0.025379	PRKCQ
ENSG00000198879	10	7200586	7453450	1328	114	250153	-0.18314	0.57266	SFMBT2
ENSG00000123243	10	7601232	7708961	625	90	249938	-0.72693	0.76636	ITIH5
ENSG00000151655	10	7745232	7791483	268	38	249028	-1.1066	0.86576	ITIH2
ENSG00000151657	10	7792925	7829990	174	33	246400	0.77798	0.21829	KIN
ENSG00000165629	10	7830092	7849778	89	19	244594	1.6952	0.045023	ATP5C1
ENSG00000165632	10	7860467	8058590	882	63	246314	0.77376	0.21954	TAF3
ENSG00000107485	10	8095567	8117161	110	24	250533	-0.33169	0.62994	GATA3
ENSG00000048740	10	11047259	11378674	1603	143	254107	3.607	0.00015491	CELF2
ENSG00000148429	10	11495945	11653753	556	42	252463	0.016533	0.4934	USP6NL
ENSG00000134463	10	11784365	11806069	94	19	251403	2.6099	0.0045289	ECHDC3
ENSG00000148426	10	11865338	11914276	208	45	250931	-0.21285	0.58428	PROSER2
ENSG00000151461	10	11962021	12085169	558	34	251890	-1.2212	0.889	UPF2
ENSG00000181192	10	12110971	12165224	208	30	251793	0.45254	0.32544	DHTKD1
ENSG00000065665	10	12171636	12211960	167	19	251417	-0.43791	0.66927	SEC61A2
ENSG00000165609	10	12207324	12238143	108	33	249960	-0.081288	0.53239	NUDT5
ENSG00000151465	10	12237964	12292588	223	43	246819	-0.26278	0.60364	CDC123
ENSG00000183049	10	12391481	12877545	2795	235	247001	1.4241	0.077215	CAMK1D
ENSG00000151468	10	12938627	13141652	1216	129	252900	-0.32323	0.62674	CCDC3
ENSG00000123240	10	13141449	13180291	148	37	251919	-0.31072	0.62199	OPTN
ENSG00000065328	10	13203554	13253104	250	62	253588	-0.29397	0.61561	MCM10
ENSG00000165623	10	13263767	13276334	81	21	254549	-0.4638	0.67861	UCMA
ENSG00000107537	10	13319796	13344412	135	31	249173	0.21789	0.41376	PHYH
ENSG00000226209	10	13350145	13350447	1	1	263954	1.1031	0.135	AL138764.1
ENSG00000086475	10	13359424	13390297	158	27	247356	-0.3411	0.63348	SEPHS1
ENSG00000165626	10	13480484	13570974	419	46	245714	0.13769	0.44524	BEND7
ENSG00000165630	10	13628927	13672868	149	32	244282	-0.67329	0.74962	PRPF18
ENSG00000239665	10	13652047	13710299	350	30	237363	-0.50017	0.69152	RP11-295P9.3
ENSG00000151474	10	13685706	14504141	4877	345	248901	0.6331	0.26333	FRMD4A
ENSG00000065809	10	14560556	14816896	1399	136	249412	-1.3419	0.91018	FAM107B
ENSG00000185267	10	14861249	14880574	58	22	246150	0.89998	0.18406	CDNF
ENSG00000187522	10	14880163	14913740	92	31	239803	1.7505	0.040016	HSPA14
ENSG00000152455	10	14920819	14946314	83	37	243990	1.0252	0.15263	SUV39H2
ENSG00000152457	10	14939358	14996431	239	65	242340	2.3793	0.0086717	DCLRE1C
ENSG00000197889	10	15001438	15030049	232	23	250820	-0.9625	0.8321	MEIG1
ENSG00000152463	10	15074226	15115851	230	47	249677	-0.43928	0.66977	OLAH
ENSG00000176244	10	15119522	15130775	77	21	253141	0.080193	0.46804	ACBD7
ENSG00000176236	10	15137384	15139318	9	5	242239	0.75956	0.22376	C10orf111
ENSG00000152464	10	15139179	15181817	217	37	252380	-0.23016	0.59101	RPP38
ENSG00000152465	10	15144583	15210692	316	43	254414	-0.90991	0.81856	NMT2
ENSG00000148468	10	15253642	15413061	743	79	253226	1.397	0.081207	FAM171A1
ENSG00000077943	10	15555948	15762124	823	71	248552	-0.75316	0.77432	ITGA8
ENSG00000148481	10	15820169	15902519	186	47	246066	0.6385	0.26158	FAM188A
ENSG00000165983	10	16478942	16555736	378	32	250898	0.62497	0.266	PTER
ENSG00000165985	10	16555742	16564004	40	11	255360	0.96944	0.16616	C1QL3
ENSG00000148484	10	16632610	16859527	1163	133	246896	0.1526	0.43936	RSU1
ENSG00000107611	10	16865963	17171830	1606	130	252493	-0.76502	0.77787	CUBN
ENSG00000107614	10	17184253	17244053	291	18	250029	0.015946	0.49364	TRDMT1
ENSG00000026025	10	17270258	17279592	23	11	243902	-0.96487	0.8327	VIM
ENSG00000148488	10	17360382	17496329	890	57	254106	0.85546	0.19615	ST8SIA6
ENSG00000165996	10	17631958	17659376	131	28	252633	0.57279	0.28339	PTPLA
ENSG00000136738	10	17686124	17757913	395	29	252617	-0.21058	0.58339	STAM
ENSG00000148483	10	17794251	17842867	5	3	263954	1.2834	0.099683	TMEM236
ENSG00000183748	10	17851362	17953178	33	16	224514	0.59993	0.27428	MRC1L1
ENSG00000184040	10	18041218	18089855	5	3	219449	0.20434	0.41904	TMEM236
ENSG00000120586	10	18098352	18200091	17	10	238173	-1.1573	0.87643	MRC1
ENSG00000148482	10	18240768	18332221	614	59	241233	-0.83574	0.79835	SLC39A12
ENSG00000165995	10	18429606	18830798	2242	176	249373	-1.6639	0.95194	CACNB2
ENSG00000241058	10	18834490	18940551	552	32	249681	-0.8631	0.80596	NSUN6
ENSG00000271786	10	18931405	18944123	51	12	252113	-0.23975	0.59474	RP11-139J15.7
ENSG00000165997	10	18948334	18970568	99	26	248743	-1.5718	0.942	ARL5B
ENSG00000204740	10	19492779	20079330	3160	148	251063	-0.85922	0.80489	MALRD1
ENSG00000120594	10	20105168	20578785	2554	133	251706	0.48083	0.31532	PLXDC2
ENSG00000078114	10	21068902	21463116	1606	123	246053	2.9777	0.0014519	NEBL
ENSG00000204683	10	21414692	21435488	67	29	239885	3.2594	0.00055822	C10orf113
ENSG00000204682	10	21781587	21786191	14	8	250571	-0.37296	0.64541	CASC10
ENSG00000180592	10	21802407	21814611	18	10	240957	-0.83746	0.79883	SKIDA1
ENSG00000078403	10	21823094	22032559	402	89	242590	0.98669	0.1619	MLLT10
ENSG00000136770	10	22045466	22292698	599	47	249060	-0.72016	0.76429	DNAJC1
ENSG00000223601	10	22497743	22498950	5	2	248312	-0.65394	0.74343	EBLN1
ENSG00000148444	10	22604903	22609235	7	4	220805	-0.31865	0.625	COMMD3
ENSG00000269897	10	22605317	22618471	21	13	231849	-0.83671	0.79862	COMMD3-BMI1
ENSG00000168283	10	22610140	22620413	16	10	241368	-1.1565	0.87627	BMI1
ENSG00000077327	10	22634399	22743153	279	29	247760	0.39999	0.34458	SPAG6
ENSG00000150867	10	22823778	23003484	792	54	252435	1.1872	0.11757	PIP4K2A
ENSG00000165309	10	23216953	23326518	398	48	250448	1.0087	0.15656	ARMC3
ENSG00000148450	10	23384435	23410942	102	24	245726	-0.0060153	0.5024	MSRB2
ENSG00000168267	10	23481256	23483181	5	2	257213	-2.0709	0.98081	PTF1A
ENSG00000204566	10	23492745	23528745	99	34	248812	-0.51386	0.69632	C10orf115
ENSG00000179133	10	23556124	23633774	269	37	249850	-0.86611	0.80678	C10orf67
ENSG00000165312	10	23728198	23731308	8	5	255528	0.45417	0.32485	OTUD1
ENSG00000120549	10	23983675	24836772	3512	229	249597	0.49178	0.31144	KIAA1217
ENSG00000107863	10	24872538	25012597	364	49	243390	-0.21845	0.58646	ARHGAP21
ENSG00000099256	10	25137536	25241533	471	59	249240	-0.49844	0.69091	PRTFDC1
ENSG00000151023	10	25270908	25305089	95	19	237955	0.79395	0.21361	ENKUR
ENSG00000185875	10	25305587	25315593	38	8	247170	0.57111	0.28396	THNSL1
ENSG00000151025	10	25463991	25891155	2178	93	250828	0.38887	0.34869	GPR158
ENSG00000095777	10	26223196	26501456	1377	35	256865	-1.0482	0.85272	MYO3A
ENSG00000136750	10	26505236	26593487	340	27	241133	-0.44072	0.67029	GAD2
ENSG00000077420	10	26727132	26856732	643	103	248606	0.88963	0.18683	APBB1IP
ENSG00000148459	10	26986588	27035727	223	39	244622	-0.37357	0.64564	PDSS1
ENSG00000136754	10	27035522	27150016	531	38	247279	0.10609	0.45776	ABI1
ENSG00000107890	10	27280843	27389421	547	31	253867	-1.3746	0.91537	ANKRD26
ENSG00000136758	10	27399383	27444195	235	29	253269	-0.82806	0.79618	YME1L1
ENSG00000120539	10	27443753	27475853	151	21	253907	-0.74314	0.7713	MASTL
ENSG00000107897	10	27484146	27531059	361	21	253669	-0.50796	0.69426	ACBD5
ENSG00000182077	10	27687116	27703297	151	22	241339	-0.62098	0.73269	PTCHD3
ENSG00000099246	10	27793197	27831143	103	25	243376	-0.2437	0.59627	RAB18
ENSG00000150051	10	27961804	28034989	301	36	243137	1.3052	0.095904	MKX
ENSG00000169126	10	28064115	28287977	747	49	248717	-0.59083	0.72268	ARMC4
ENSG00000150054	10	28339922	28623415	1482	59	255181	2.2052	0.013719	MPP7
ENSG00000095787	10	28821422	28912041	272	34	242826	1.2708	0.10189	WAC
ENSG00000095739	10	28966271	28971868	19	10	246572	0.92203	0.17826	BAMBI
ENSG00000204365	10	29135337	29170827	206	26	254274	-0.28196	0.61101	C10orf126
ENSG00000120563	10	29577990	29607257	232	35	255910	-1.3116	0.90518	LYZL1
ENSG00000197321	10	29746267	30025710	1543	129	247474	0.60351	0.27308	SVIL
ENSG00000165757	10	30301729	30404423	432	64	243809	-0.56647	0.71446	KIAA1462
ENSG00000107951	10	30598730	30663377	276	29	252018	-0.069098	0.52754	MTPAP
ENSG00000107968	10	30722866	30750762	83	19	248474	-0.2227	0.58812	MAP3K8
ENSG00000151033	10	30900718	30918691	113	21	257069	0.43993	0.32999	LYZL2
ENSG00000183621	10	31109136	31320866	920	46	242927	-0.33871	0.63259	ZNF438
ENSG00000148516	10	31607424	31818742	452	37	247117	0.35966	0.35955	ZEB1
ENSG00000165322	10	32094365	32217742	360	36	244488	-0.5862	0.72113	ARHGAP12
ENSG00000170759	10	32297938	32345359	126	21	251030	0.11292	0.45505	KIF5B
ENSG00000120616	10	32556679	32667726	426	36	247080	-0.40756	0.6582	EPC1
ENSG00000216937	10	32735068	32863492	556	37	251648	1.3233	0.092864	CCDC7
ENSG00000150076	10	32832297	33171802	1558	45	249427	1.5516	0.060385	C10ORF68
ENSG00000150093	10	33189247	33294720	404	44	250381	1.7265	0.042126	ITGB1
ENSG00000099250	10	33466420	33625190	754	80	254553	2.1004	0.017846	NRP1
ENSG00000148498	10	34398488	35104253	2459	107	248014	-0.053949	0.52151	PARD3
ENSG00000108094	10	35297479	35379570	273	19	250312	2.8631	0.0020978	CUL2
ENSG00000095794	10	35415719	35501886	282	22	249142	2.7106	0.003358	CREM
ENSG00000108100	10	35535953	35860852	881	57	242061	0.28278	0.38867	CCNY
ENSG00000177291	10	35894338	35897863	16	7	259066	1.297	0.097323	GJD4
ENSG00000177283	10	35927177	35930362	9	6	241629	-0.23988	0.59479	FZD8
ENSG00000229644	10	36810649	36813162	6	2	258337	2.4888	0.0064084	NAMPTL
ENSG00000148513	10	37414785	37673039	946	61	244179	-0.4848	0.68609	ANKRD30A
ENSG00000256892	10	37890366	37891859	11	4	259426	0.49731	0.30948	MTRNR2L7
ENSG00000198105	10	38091751	38147034	269	21	247552	0.45735	0.32371	ZNF248
ENSG00000175395	10	38238500	38265561	121	27	245836	-0.29665	0.61663	ZNF25
ENSG00000189180	10	38299578	38354016	251	39	243920	0.14741	0.44141	ZNF33A
ENSG00000075407	10	38383264	38414472	173	22	243585	0.80143	0.21144	ZNF37A
ENSG00000225119	10	38717074	38736820	40	18	244612	-0.10549	0.542	LINC00999
ENSG00000196693	10	43084555	43133992	191	32	240090	0.14722	0.44148	ZNF33B
ENSG00000165733	10	43278249	43330385	209	31	237605	0.26459	0.39566	BMS1
ENSG00000165731	10	43572475	43625799	268	33	252216	-0.38445	0.64968	RET
ENSG00000169826	10	43633934	43680756	169	29	246107	0.30182	0.38139	CSGALNACT2
ENSG00000198915	10	43689983	43762367	390	47	247492	-0.018594	0.50742	RASGEF1A
ENSG00000150201	10	43867090	43871783	15	8	247958	-0.40794	0.65834	FXYD4
ENSG00000169813	10	43881065	43904614	91	21	251996	0.80511	0.21038	HNRNPF
ENSG00000243660	10	43932282	43991517	253	30	251571	0.48558	0.31363	ZNF487
ENSG00000196793	10	44051792	44070066	64	12	240126	-1.3278	0.90788	ZNF239
ENSG00000198298	10	44101855	44113351	51	11	255759	-0.9531	0.82973	ZNF485
ENSG00000169740	10	44139307	44144304	17	4	261971	-0.52442	0.70001	ZNF32
ENSG00000107562	10	44793038	44881941	496	72	250685	0.11159	0.45558	CXCL12
ENSG00000269515	10	44873687	44878739	31	11	254956	1.4555	0.072767	AL137026.1
ENSG00000187783	10	45406648	45432450	112	23	249101	-1.4021	0.91956	TMEM72
ENSG00000107551	10	45454855	45491339	140	33	254545	0.40067	0.34433	RASSF4
ENSG00000165507	10	45466429	45474258	32	8	259741	0.39272	0.34726	C10orf10
ENSG00000165511	10	45493146	45496336	4	2	263954	0.037273	0.48513	C10orf25
ENSG00000165512	10	45495923	45500774	20	7	257213	-0.038462	0.51534	ZNF22
ENSG00000256574	10	45798102	45811056	65	10	240756	0.88898	0.18701	OR13A1
ENSG00000012779	10	45869661	45941561	334	46	245755	-0.46436	0.6788	ALOX5
ENSG00000165406	10	45950035	46090354	558	20	255570	-0.48385	0.68575	MARCH8
ENSG00000172671	10	46111043	46168228	220	18	253016	-0.4958	0.68998	ZFAND4
ENSG00000172661	10	46222648	46288409	40	12	237322	-0.38891	0.65133	FAM21C
ENSG00000204179	10	46549955	46641045	1	1	185744	-1.825	0.966	PTPN20A
ENSG00000204176	10	46955444	46971400	14	9	190357	-0.86403	0.80621	SYT15
ENSG00000204175	10	46994087	47005643	4	2	195508	-1.6338	0.94885	GPRIN2
ENSG00000204174	10	47083534	47088320	9	3	188883	1.2148	0.11222	NPY4R
ENSG00000150165	10	47157983	47174093	1	1	185744	0.60678	0.272	ANXA8L1
ENSG00000198250	10	47657581	47701443	283	40	239393	0.20917	0.41716	ANTXRL
ENSG00000186807	10	47746936	47763041	1	1	185744	-0.65262	0.743	ANXA8L2
ENSG00000215033	10	47746962	47770871	1	1	185744	-0.65262	0.743	AL603965.1
ENSG00000152726	10	47894023	47949412	6	3	190907	-0.22655	0.58961	FAM21B
ENSG00000072444	10	48001603	48055018	20	8	194629	-0.108	0.543	ASAH2C
ENSG00000165388	10	48355024	48373866	46	17	218075	0.87697	0.19025	ZNF488
ENSG00000107618	10	48381487	48390991	19	10	214273	-0.27865	0.60974	RBP3
ENSG00000128802	10	48413092	48416853	10	5	209338	1.6571	0.048749	GDF2
ENSG00000107623	10	48425815	48438976	44	14	220922	0.030641	0.48778	GDF10
ENSG00000183675	10	48736874	48827966	3	2	184836	-0.49644	0.69021	PTPN20B
ENSG00000188279	10	49199649	49207818	9	6	214651	-0.2799	0.61022	FAM25C
ENSG00000170324	10	49364601	49482941	384	46	235589	-1.157	0.87636	FRMPD2
ENSG00000107643	10	49514698	49647403	435	48	246007	0.62409	0.26629	MAPK8
ENSG00000128805	10	49654077	49864310	1041	100	248703	-0.5511	0.70922	ARHGAP22
ENSG00000128815	10	49892921	50191001	1330	105	253848	-0.9705	0.8341	WDFY4
ENSG00000165383	10	50117528	50143242	170	32	256586	0.42582	0.33512	LRRC18
ENSG00000165633	10	50222290	50323554	481	36	247343	1.471	0.070642	VSTM4
ENSG00000172538	10	50339199	50342053	18	6	249047	0.27279	0.39251	FAM170B
ENSG00000204161	10	50362773	50396630	203	51	241669	0.68757	0.24586	C10orf128
ENSG00000177354	10	50507187	50535537	117	27	253055	2.373	0.0088222	C10orf71
ENSG00000165606	10	50572237	50603497	138	24	246223	-0.29766	0.61702	DRGX
ENSG00000225830	10	50663414	50747584	288	43	248622	-2.062	0.98039	ERCC6
ENSG00000243251	10	50723151	50747086	100	27	252709	-1.4691	0.9291	PGBD3
ENSG00000258838	10	50723247	50747584	102	28	252494	-1.4485	0.92626	ERCC6-PGBD3
ENSG00000070748	10	50817141	50901925	385	77	244926	-2.2698	0.98839	CHAT
ENSG00000187714	10	50818347	50820765	7	3	234472	-1.5068	0.93407	SLC18A3
ENSG00000178645	10	50887697	50918307	165	26	252032	0.049443	0.48028	C10orf53
ENSG00000197444	10	50942689	50970425	126	27	246726	-0.99147	0.83927	OGDHL
ENSG00000227345	10	51026325	51130715	158	32	247877	0.034323	0.48631	PARG
ENSG00000174194	10	51224681	51371321	3	1	183927	-0.48438	0.68594	AGAP8
ENSG00000204169	10	51464162	51486327	3	2	211814	0.32554	0.37239	AGAP7
ENSG00000138294	10	51549498	51562517	53	12	211057	-1.2821	0.90009	MSMB
ENSG00000138293	10	51565108	51590734	57	22	216546	-2.2879	0.98893	NCOA4
ENSG00000138297	10	51592080	51623365	12	7	216304	-0.3051	0.61985	TIMM23
ENSG00000204149	10	51748078	51770259	16	9	238587	1.4243	0.077183	AGAP6
ENSG00000099290	10	51827648	51893269	18	7	241623	-1.6668	0.95223	FAM21A
ENSG00000188611	10	51942538	52008370	64	10	258181	-0.31196	0.62247	ASAH2
ENSG00000198964	10	52065360	52384923	1199	66	248814	-0.54388	0.70674	SGMS1
ENSG00000269165	10	52094298	52095876	5	2	257213	-1.0036	0.84222	AC069547.1
ENSG00000269700	10	52152766	52154321	5	3	263954	0.79374	0.21367	AC069547.2
ENSG00000204147	10	52499078	52576255	185	26	245855	-1.9748	0.97586	ASAH2B
ENSG00000148584	10	52559169	52645435	230	65	245376	-1.247	0.8938	A1CF
ENSG00000185532	10	52750945	54058110	6099	338	248407	-0.68011	0.75178	PRKG1
ENSG00000177613	10	53455247	53459355	16	5	241784	0.38014	0.35192	CSTF2T
ENSG00000107984	10	54074056	54077802	11	5	242142	0.6641	0.25331	DKK1
ENSG00000165471	10	54525140	54531460	38	12	257389	-0.24904	0.59833	MBL2
ENSG00000150275	10	55562531	57387702	8532	308	251895	0.53697	0.29564	PCDH15
ENSG00000249860	10	57358750	57360488	9	5	254961	0.47767	0.31644	MTRNR2L5
ENSG00000122952	10	58116989	58121036	12	4	263273	0.57688	0.28201	ZWINT
ENSG00000151151	10	59951278	60027694	367	17	255994	1.4718	0.07054	IPMK
ENSG00000122873	10	60028818	60049346	73	10	255273	1.6131	0.053361	CISD1
ENSG00000072401	10	60094735	60130513	111	29	247024	-0.75802	0.77578	UBE2D1
ENSG00000108064	10	60144782	60158981	63	19	250106	-1.1028	0.86494	TFAM
ENSG00000122870	10	60272900	60591195	1018	92	249512	0.22792	0.40986	BICC1
ENSG00000165443	10	60936350	61007534	253	24	243289	-0.33869	0.63258	PHYHIPL
ENSG00000148541	10	61005890	61122939	449	61	247577	-1.455	0.92716	FAM13C
ENSG00000165449	10	61410523	61495760	305	55	251542	0.094675	0.46229	SLC16A9
ENSG00000108091	10	61548521	61666414	550	38	251687	-0.30569	0.62008	CCDC6
ENSG00000235931	10	61715188	61720671	24	7	247698	0.67048	0.25128	C10orf40
ENSG00000151150	10	61786056	62493248	3219	141	249232	-0.013431	0.50536	ANK3
ENSG00000170312	10	62538089	62554610	74	14	257996	-0.072407	0.52886	CDK1
ENSG00000072422	10	62629196	62761198	440	67	251151	0.76805	0.22123	RHOBTB1
ENSG00000196932	10	63166401	63213208	186	38	252429	0.56786	0.28506	TMEM26
ENSG00000183346	10	63422719	63526524	488	38	252734	0.89072	0.18654	C10orf107
ENSG00000150347	10	63661059	63856703	782	113	245312	0.62202	0.26696	ARID5B
ENSG00000182010	10	63942794	64028466	292	27	255112	0.049221	0.48037	RTKN2
ENSG00000138311	10	64133951	64431771	1284	107	252088	0.97144	0.16566	ZNF365
ENSG00000181915	10	64564516	64568238	11	5	251215	-1.0859	0.86124	ADO
ENSG00000122877	10	64571756	64679660	494	52	250544	1.6963	0.044913	EGR2
ENSG00000148572	10	64893050	64914783	71	24	238925	1.818	0.034533	NRBF2
ENSG00000171988	10	64926981	65225722	1093	54	246921	2.8027	0.0025337	JMJD1C
ENSG00000165476	10	65281123	65384883	368	37	249973	1.9584	0.02509	REEP3
ENSG00000183230	10	67672276	69455927	8766	274	251915	-0.23269	0.592	CTNNA3
ENSG00000198739	10	68685764	68859588	734	76	245743	-0.3499	0.63679	LRRTM3
ENSG00000108176	10	69556427	69597924	107	28	252576	-0.85531	0.80381	DNAJC12
ENSG00000096717	10	69644427	69678147	140	26	247390	-1.1763	0.88026	SIRT1
ENSG00000148634	10	69681665	69835105	432	44	245521	-1.3323	0.90862	HERC4
ENSG00000138347	10	69865912	69971774	584	51	248814	-0.63422	0.73703	MYPN
ENSG00000179774	10	69990386	69991871	5	2	231580	-1.3304	0.9083	ATOH7
ENSG00000108187	10	70042417	70092806	214	18	256180	-0.00058468	0.50023	PBLD
ENSG00000096746	10	70090931	70102948	36	13	236949	0.28687	0.38711	HNRNPH3
ENSG00000204130	10	70100864	70167051	212	27	247496	0.15285	0.43926	RUFY2
ENSG00000138346	10	70173821	70231879	263	24	252307	0.52582	0.29951	DNA2
ENSG00000122912	10	70237756	70287231	230	24	249140	0.77661	0.21869	SLC25A16
ENSG00000138336	10	70320413	70454239	559	29	255282	-0.55701	0.71124	TET1
ENSG00000060339	10	70480769	70552134	240	38	246791	1.7617	0.039063	CCAR1
ENSG00000165730	10	70587298	70655188	276	36	249457	1.125	0.13029	STOX1
ENSG00000107625	10	70661034	70706603	187	34	246910	1.5348	0.062422	DDX50
ENSG00000165732	10	70715884	70744829	90	28	246485	1.2678	0.10244	DDX21
ENSG00000198954	10	70748487	70776738	113	25	246138	1.4956	0.067376	KIAA1279
ENSG00000122862	10	70847862	70864567	58	13	248401	0.71818	0.23632	SRGN
ENSG00000122958	10	70883268	70932617	172	27	246245	0.69939	0.24215	VPS26A
ENSG00000156502	10	70939988	70968855	99	20	249462	1.1631	0.12239	SUPV3L1
ENSG00000156510	10	70980059	71027315	246	56	250579	-0.42498	0.66457	HKDC1
ENSG00000156515	10	71029740	71161638	695	102	249714	0.75153	0.22617	HK1
ENSG00000075073	10	71163659	71176623	91	12	225516	-0.19627	0.5778	TACR2
