# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = Curated_gene_sets:reactome_acetylcholine_binding_and_downstream_events (set)
# _SET1_  NGENES = 14
# _SET1_  P-VALUE = 1.46207e-16
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET15_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET15_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET15_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14

# _SET16_  VARIABLE = GO_cc:go_dopaminergic_synapse (set)
# _SET16_  NGENES = 12
# _SET16_  P-VALUE = 1.0288e-19
_SET16_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET16_   ENSG00000169213     1   52373628   52456436    261      30  240838       1.1152      0.13238
_SET16_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET16_   ENSG00000151577     3  113847499  113918254    276      41  251521       1.4394     0.075014
_SET16_   ENSG00000142319     5    1392909    1445545    246      53  248087       1.5333     0.062605
_SET16_   ENSG00000120907     8   26605667   26724790    637      75  256616     -0.17014      0.56755
_SET16_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET16_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET16_   ENSG00000165646    10  119000604  119038941    153      42  253265       3.8435   6.0653e-05
_SET16_   ENSG00000149295    11  113280318  113346413    245      46  249422        5.506   1.8356e-08
_SET16_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET16_   ENSG00000169992    17    7308193    7323179     50      26  250521      -0.1147      0.54566
_SET16_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14

# _SET17_  VARIABLE = GO_mf:go_neurotransmitter_binding (set)
# _SET17_  NGENES = 51
# _SET17_  P-VALUE = 1.1678e-06
_SET17_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET17_   ENSG00000116198     1    3728645    3773778    350      24  253246     -0.85834      0.80465
_SET17_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET17_   ENSG00000132693     1  159682079  159684379      7       4  239668       1.0271      0.15218
_SET17_   ENSG00000133019     1  239549865  240078750   2228     162  239758     -0.54186      0.70604
_SET17_   ENSG00000115665     2  108602979  108630450    103      39  253379      -1.0934       0.8629
_SET17_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET17_   ENSG00000135914     2  231972944  231989832     29      14  248517     -0.30908      0.62137
_SET17_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET17_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET17_   ENSG00000132164     3   10857885   10982419    545      63  250776       5.3185   5.2313e-08
_SET17_   ENSG00000157103     3   11034410   11080933    236      69  251151       1.2217      0.11091
_SET17_   ENSG00000179097     3   88039846   88042919     10       7  249392     -0.33856      0.63253
_SET17_   ENSG00000114200     3  165490692  165555260    246      39  256380       1.9279     0.026936
_SET17_   ENSG00000109738     4  157997209  158093242    469      40  245494     -0.22143      0.58762
_SET17_   ENSG00000145451     4  175558065  175750465    954      88  251173       1.5928     0.055606
_SET17_   ENSG00000178394     5   63256183   63258334      3       2  263954       1.9105     0.028034
_SET17_   ENSG00000145708     5   76248538   76276983    111      29  238993     -0.52282      0.69945
_SET17_   ENSG00000145888     5  151202074  151304403    289      27  251213      0.52096       0.3012
_SET17_   ENSG00000124713     6   42928496   42931618     11       4  260890        2.262     0.011849
_SET17_   ENSG00000135312     6   78171948   78173490      5       2  263954       1.8131     0.034905
_SET17_   ENSG00000168830     6   87647024   87726349    277      31  250656     0.075209      0.47002
_SET17_   ENSG00000087085     7  100487615  100494594     24      12  243953      0.25856      0.39799
_SET17_   ENSG00000157219     7  154862034  154877459    100      18  243751       1.3645     0.086197
_SET17_   ENSG00000120903     8   27317279   27337400    115      28  250505        2.843    0.0022349
_SET17_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET17_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET17_   ENSG00000178445     9    6532464    6645650    643      87  250896      0.23569      0.40684
_SET17_   ENSG00000198785     9  104331635  104500862    821      44  253631       1.1188      0.13162
_SET17_   ENSG00000176884     9  140032842  140063207     69      23  246034       2.0806     0.018735
_SET17_   ENSG00000119912    10   94211441   94333833    399      44  249745      0.48901      0.31242
_SET17_   ENSG00000110721    11   67820326   67888911    154      37  242584     -0.19663      0.57794
_SET17_   ENSG00000166736    11  113845603  113861035     67      17  251819      0.16272      0.43537
_SET17_   ENSG00000111181    12     299243     323736    155      40  244306    -0.074795      0.52981
_SET17_   ENSG00000010379    12     329789     372039    235      51  245852     -0.59581      0.72435
_SET17_   ENSG00000273079    12   13693165   14133053   2058     148  250171     -0.54725       0.7079
_SET17_   ENSG00000102468    13   47405685   47471169    305      50  247580      0.31971       0.3746
_SET17_   ENSG00000166664    15   30653443   30686052      2       1  227524    -0.093429      0.53722
_SET17_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET17_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET17_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET17_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET17_   ENSG00000167720    17    2206677    2228554     63      24  233606      0.65194      0.25722
_SET17_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET17_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET17_   ENSG00000108576    17   28521337   28563020    116      32  237954     -0.97005      0.83399
_SET17_   ENSG00000120088    17   43699267   43913194   1178      16  245754       0.7471       0.2275
_SET17_   ENSG00000116032    19    1000418    1009731     87      20  257491     -0.64317      0.73994
_SET17_   ENSG00000100983    20   33516236   33543620     65      18  240326       1.1394      0.12727
_SET17_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14
_SET17_   ENSG00000160200    21   44473301   44497053    139      38  222956        1.236      0.10823
_SET17_   ENSG00000184117    22   29950797   29977326    109      21  251548       1.4004     0.080698

# _SET18_  VARIABLE = GO_mf:go_transmitter_gated_channel_activity (set)
# _SET18_  NGENES = 56
# _SET18_  P-VALUE = 2.1769e-06
_SET18_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET18_   ENSG00000187730     1    1950780    1962192     52      18  240778     0.030358      0.48789
_SET18_   ENSG00000163873     1   37261128   37499730    778     104  245519       1.4524     0.073191
_SET18_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET18_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET18_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET18_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET18_   ENSG00000186090     3  183749332  183757157     51      14  246262       1.3431     0.089621
_SET18_   ENSG00000178084     3  183770835  183778459     38      14  248729     -0.85784      0.80451
_SET18_   ENSG00000186038     3  183814852  183824783     37      14  241286      0.61456      0.26942
_SET18_   ENSG00000174343     4   40337346   40357234    128      17  257307       1.3252     0.092552
_SET18_   ENSG00000163285     4   46037786   46126098    378      33  250612      0.72099      0.23546
_SET18_   ENSG00000151834     4   46250444   46477247    736      52  249428       2.0747     0.019006
_SET18_   ENSG00000109158     4   46920917   46996424    316      33  252875       2.3558    0.0092407
_SET18_   ENSG00000163288     4   46995740   47428461   1602     127  250870       1.0325      0.15093
_SET18_   ENSG00000152208     4   93225550   94695707   5187     190  250724      0.98819      0.16153
_SET18_   ENSG00000109738     4  157997209  158093242    469      40  245494     -0.22143      0.58762
_SET18_   ENSG00000120251     4  158125334  158287227    427      58  247950     -0.86112      0.80541
_SET18_   ENSG00000145451     4  175558065  175750465    954      88  251173       1.5928     0.055606
_SET18_   ENSG00000145888     5  151202074  151304403    289      27  251213      0.52096       0.3012
_SET18_   ENSG00000155511     5  152869175  153193429   1500     102  255347       1.7101      0.04362
_SET18_   ENSG00000145864     5  160715436  160976050    932      72  248067     0.086825      0.46541
_SET18_   ENSG00000145863     5  160974069  161129599    532      54  242438     -0.13052      0.55192
_SET18_   ENSG00000022355     5  161274197  161326975    210      37  247166       1.3421     0.089777
_SET18_   ENSG00000113327     5  161494546  161582542    235      57  249801     -0.47696       0.6833
_SET18_   ENSG00000146276     6   89887220   89940997    279      37  249029       0.4568      0.32391
_SET18_   ENSG00000111886     6   89966927   90025018    288      61  245276      -2.3282      0.99005
_SET18_   ENSG00000164418     6  101846664  102517958   2862     196  251297      0.68063      0.24805
_SET18_   ENSG00000120899     8   27168999   27316903    635      59  246136       4.8847   5.1785e-07
_SET18_   ENSG00000120903     8   27317279   27337400    115      28  250505        2.843    0.0022349
_SET18_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET18_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET18_   ENSG00000198785     9  104331635  104500862    821      44  253631       1.1188      0.13162
_SET18_   ENSG00000176884     9  140032842  140063207     69      23  246034       2.0806     0.018735
_SET18_   ENSG00000182771    10   87359312   88126250   3345     212  249174      0.63324      0.26329
_SET18_   ENSG00000129749    11    3686817    3692614     29       7  255680       1.2838     0.099599
_SET18_   ENSG00000152578    11  105480721  105852819   1191      73  247901     -0.15046       0.5598
_SET18_   ENSG00000149305    11  113775399  113817287    169      32  251835      -1.0116      0.84414
_SET18_   ENSG00000166736    11  113845603  113861035     67      17  251819      0.16272      0.43537
_SET18_   ENSG00000149403    11  120382468  120859613   2154     227  246490       1.4308     0.076239
_SET18_   ENSG00000273079    12   13693165   14133053   2058     148  250171     -0.54725       0.7079
_SET18_   ENSG00000166206    15   26788693   27184686   1812     181  251551     -0.20008      0.57929
_SET18_   ENSG00000186297    15   27111510   27194354    367      75  250404     -0.49649      0.69023
_SET18_   ENSG00000182256    15   27216429   27778373   2342     254  251356    -0.068547      0.52732
_SET18_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET18_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET18_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET18_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET18_   ENSG00000183454    16    9852376   10276611   2277      75  251123     -0.89977      0.81588
_SET18_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET18_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET18_   ENSG00000161509    17   72838162   72857627     63      12  250174      -0.7043      0.75938
_SET18_   ENSG00000116032    19    1000418    1009731     87      20  257491     -0.64317      0.73994
_SET18_   ENSG00000105737    19   42502473   42573650    113      48  232977     -0.28733      0.61307
_SET18_   ENSG00000105464    19   48898132   48948188    154      42  247029     -0.64984       0.7421
_SET18_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14
_SET18_   ENSG00000171189    21   30909254   31312351   1665     108  251862     -0.87908      0.81032

# _SET19_  VARIABLE = GO_mf:go_acetylcholine_receptor_activity (set)
# _SET19_  NGENES = 23
# _SET19_  P-VALUE = 8.6636e-12
_SET19_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET19_   ENSG00000143412     1  150954493  150968110     45      15  254553       4.6749   1.4707e-06
_SET19_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET19_   ENSG00000133019     1  239549865  240078750   2228     162  239758     -0.54186      0.70604
_SET19_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET19_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET19_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET19_   ENSG00000181072     7  136553416  136705002    621      53  251101       1.0255      0.15256
_SET19_   ENSG00000120903     8   27317279   27337400    115      28  250505        2.843    0.0022349
_SET19_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET19_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET19_   ENSG00000180720    11   46406640   46408107      1       1  263954        3.956     3.81e-05
_SET19_   ENSG00000168539    11   62676151   62689279     38      14  254834      0.49743      0.30944
_SET19_   ENSG00000166664    15   30653443   30686052      2       1  227524    -0.093429      0.53722
_SET19_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET19_   ENSG00000184984    15   34260921   34357291    383      32  251000     -0.91981      0.82116
_SET19_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET19_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET19_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET19_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET19_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET19_   ENSG00000134489    18   22040593   22059921     78      26  248439      -1.4762      0.93006
_SET19_   ENSG00000101180    20   60790026   60795323     14      10  255189      0.68253      0.24745
_SET19_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14

# _SET20_  VARIABLE = GO_mf:go_excitatory_extracellular_ligand_gated_ion_channel_activity (set)
# _SET20_  NGENES = 29
# _SET20_  P-VALUE = 4.7519e-08
_SET20_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET20_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET20_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET20_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET20_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET20_   ENSG00000174343     4   40337346   40357234    128      17  257307       1.3252     0.092552
_SET20_   ENSG00000109738     4  157997209  158093242    469      40  245494     -0.22143      0.58762
_SET20_   ENSG00000145451     4  175558065  175750465    954      88  251173       1.5928     0.055606
_SET20_   ENSG00000145888     5  151202074  151304403    289      27  251213      0.52096       0.3012
_SET20_   ENSG00000164418     6  101846664  102517958   2862     196  251297      0.68063      0.24805
_SET20_   ENSG00000120903     8   27317279   27337400    115      28  250505        2.843    0.0022349
_SET20_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET20_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET20_   ENSG00000129749    11    3686817    3692614     29       7  255680       1.2838     0.099599
_SET20_   ENSG00000109991    11   57105848   57138073    109      18  255855     -0.82753      0.79603
_SET20_   ENSG00000089041    12  121570622  121623876    311      36  253167       2.1751     0.014812
_SET20_   ENSG00000135124    12  121647660  121671909    111      20  248710      0.72882      0.23306
_SET20_   ENSG00000187848    12  133195366  133198972     14       6  250374     -0.49425      0.68943
_SET20_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET20_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET20_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET20_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET20_   ENSG00000196689    17    3468738    3500392    190      44  233950     0.069658      0.47223
_SET20_   ENSG00000083454    17    3575493    3599698    101      25  243444      0.71521      0.23724
_SET20_   ENSG00000108405    17    3799886    3819794     85      24  236972      0.21533      0.41476
_SET20_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET20_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET20_   ENSG00000104888    19   49932658   49945617     31      12  247775     -0.44648      0.67237
_SET20_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14
_SET20_   ENSG00000099957    22   21364097   21383119    111      36  248625      -1.5218      0.93598

# _SET21_  VARIABLE = GO_mf:go_acetylcholine_binding (set)
# _SET21_  NGENES = 17
# _SET21_  P-VALUE = 2.2853e-10
_SET21_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET21_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET21_   ENSG00000133019     1  239549865  240078750   2228     162  239758     -0.54186      0.70604
_SET21_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET21_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET21_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET21_   ENSG00000087085     7  100487615  100494594     24      12  243953      0.25856      0.39799
_SET21_   ENSG00000120903     8   27317279   27337400    115      28  250505        2.843    0.0022349
_SET21_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET21_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET21_   ENSG00000166664    15   30653443   30686052      2       1  227524    -0.093429      0.53722
_SET21_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET21_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET21_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET21_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET21_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET21_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET21_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14

# _SET22_  VARIABLE = GO_mf:go_arachidonic_acid_monooxygenase_activity (set)
# _SET22_  NGENES = 15
# _SET22_  P-VALUE = 2.7189e-07
_SET22_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET22_   ENSG00000187048     1   47394849   47407156     59      16  237425     -0.15055      0.55983
_SET22_   ENSG00000134716     1   60358980   60392462     95      22  251415       2.6932     0.003538
_SET22_   ENSG00000108242    10   96443251   96495947    273      27  241021    -0.029436      0.51174
_SET22_   ENSG00000165841    10   96447911   96613017    817      39  242149     -0.37287      0.64538
_SET22_   ENSG00000138109    10   96698415   96749147    239      34  249342      0.19873      0.42124
_SET22_   ENSG00000138115    10   96796530   96829254    182      29  250879      0.28003      0.38973
_SET22_   ENSG00000130649    10  135333910  135374724    315      30  253814       1.0871      0.13849
_SET22_   ENSG00000186204    19   15783567   15807984    154      14  254295       1.3941     0.081648
_SET22_   ENSG00000186115    19   15988833   16008930    101      14  251805      0.08598      0.46574
_SET22_   ENSG00000255974    19   41349443   41356352     38      12  247831        8.067   3.3294e-49
_SET22_   ENSG00000198077    19   41381344   41388657     53      14  246528       5.7658   4.0638e-09
_SET22_   ENSG00000197408    19   41497204   41524303    183      34  240475       7.0032   1.2512e-12
_SET22_   ENSG00000197838    19   41594377   41602100     39      14  236907       1.5883     0.056105
_SET22_   ENSG00000197446    19   41620337   41634271     74      16  243458       2.3438     0.009545
_SET22_   ENSG00000167600    19   41698954   41713444     54      19  236916       1.5292     0.063109

# _SET23_  VARIABLE = GO_mf:go_acetylcholine_gated_cation_selective_channel_activity (set)
# _SET23_  NGENES = 16
# _SET23_  P-VALUE = 7.5593e-15
_SET23_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET23_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET23_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET23_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET23_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET23_   ENSG00000174343     4   40337346   40357234    128      17  257307       1.3252     0.092552
_SET23_   ENSG00000120903     8   27317279   27337400    115      28  250505        2.843    0.0022349
_SET23_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET23_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET23_   ENSG00000129749    11    3686817    3692614     29       7  255680       1.2838     0.099599
_SET23_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET23_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET23_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET23_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET23_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET23_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET23_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14

# _SET24_  VARIABLE = GO_mf:go_postsynaptic_neurotransmitter_receptor_activity (set)
# _SET24_  NGENES = 48
# _SET24_  P-VALUE = 3.0421e-08
_SET24_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET24_   ENSG00000187730     1    1950780    1962192     52      18  240778     0.030358      0.48789
_SET24_   ENSG00000163873     1   37261128   37499730    778     104  245519       1.4524     0.073191
_SET24_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET24_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET24_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET24_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET24_   ENSG00000174343     4   40337346   40357234    128      17  257307       1.3252     0.092552
_SET24_   ENSG00000163285     4   46037786   46126098    378      33  250612      0.72099      0.23546
_SET24_   ENSG00000151834     4   46250444   46477247    736      52  249428       2.0747     0.019006
_SET24_   ENSG00000109158     4   46920917   46996424    316      33  252875       2.3558    0.0092407
_SET24_   ENSG00000163288     4   46995740   47428461   1602     127  250870       1.0325      0.15093
_SET24_   ENSG00000152208     4   93225550   94695707   5187     190  250724      0.98819      0.16153
_SET24_   ENSG00000109738     4  157997209  158093242    469      40  245494     -0.22143      0.58762
_SET24_   ENSG00000145888     5  151202074  151304403    289      27  251213      0.52096       0.3012
_SET24_   ENSG00000155511     5  152869175  153193429   1500     102  255347       1.7101      0.04362
_SET24_   ENSG00000145864     5  160715436  160976050    932      72  248067     0.086825      0.46541
_SET24_   ENSG00000145863     5  160974069  161129599    532      54  242438     -0.13052      0.55192
_SET24_   ENSG00000022355     5  161274197  161326975    210      37  247166       1.3421     0.089777
_SET24_   ENSG00000113327     5  161494546  161582542    235      57  249801     -0.47696       0.6833
_SET24_   ENSG00000204681     6   29523406   29601753    450      62  220385       2.0052     0.022469
_SET24_   ENSG00000146276     6   89887220   89940997    279      37  249029       0.4568      0.32391
_SET24_   ENSG00000111886     6   89966927   90025018    288      61  245276      -2.3282      0.99005
_SET24_   ENSG00000164418     6  101846664  102517958   2862     196  251297      0.68063      0.24805
_SET24_   ENSG00000152822     6  146348782  146758734   1215      81  247596       1.8992     0.028771
_SET24_   ENSG00000120903     8   27317279   27337400    115      28  250505        2.843    0.0022349
_SET24_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET24_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET24_   ENSG00000198785     9  104331635  104500862    821      44  253631       1.1188      0.13162
_SET24_   ENSG00000176884     9  140032842  140063207     69      23  246034       2.0806     0.018735
_SET24_   ENSG00000182771    10   87359312   88126250   3345     212  249174      0.63324      0.26329
_SET24_   ENSG00000043591    10  115803806  115806667      4       2  255528       2.2561     0.012031
_SET24_   ENSG00000129749    11    3686817    3692614     29       7  255680       1.2838     0.099599
_SET24_   ENSG00000168539    11   62676151   62689279     38      14  254834      0.49743      0.30944
_SET24_   ENSG00000168959    11   88237744   88799113   2706      72  243014      -1.9771      0.97598
_SET24_   ENSG00000149403    11  120382468  120859613   2154     227  246490       1.4308     0.076239
_SET24_   ENSG00000166206    15   26788693   27184686   1812     181  251551     -0.20008      0.57929
_SET24_   ENSG00000186297    15   27111510   27194354    367      75  250404     -0.49649      0.69023
_SET24_   ENSG00000182256    15   27216429   27778373   2342     254  251356    -0.068547      0.52732
_SET24_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET24_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET24_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET24_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET24_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET24_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET24_   ENSG00000161509    17   72838162   72857627     63      12  250174      -0.7043      0.75938
_SET24_   ENSG00000105737    19   42502473   42573650    113      48  232977     -0.28733      0.61307
_SET24_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14
_SET24_   ENSG00000171189    21   30909254   31312351   1665     108  251862     -0.87908      0.81032
