GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
16	rs8034191	15	78873993	rs7180002	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs7180002-A	rs7180002	0	7180002	intron_variant	0	0.667	1E-16	16.0		0.016	unit increase	Illumina [NR] (imputed)	N
16	rs8034191	15	78873993	rs7180002	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs7180002-A	rs7180002	0	7180002	intron_variant	0	0.601	6E-7	6.221848749616356		0.012	NR unit increase	Illumina [NR] (imputed)	N
16	rs8043009	15	78875623	rs1700006	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs1700006-A	rs1700006	0	1700006	intron_variant	0	0.812	9E-8	7.045757490560675		0.061	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78877381	rs56390833	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs56390833-A	rs56390833	0	56390833	intron_variant	0	0.333	2E-15	14.698970004336019		0.078	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78877381	rs56390833	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs56390833-A	rs56390833	0	56390833	intron_variant	0	0.329	7E-16	15.154901959985743		0.016	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78877381	rs56390833	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs56390833-A	rs56390833	0	56390833	intron_variant	0	0.396	5E-7	6.301029995663981		0.012	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78878541	rs951266	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs951266-A	rs951266	0	951266	intron_variant	0	0.596	1E-15	15.0		0.078	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78878541	rs951266	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs951266-A	rs951266	0	951266	intron_variant	0	0.596	2E-16	15.698970004336019		0.016	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78878541	rs951266	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs951266-A	rs951266	0	951266	intron_variant	0	0.502	4E-7	6.3979400086720375		0.012	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78878541	rs951266	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs951266NR	rs951266	0	951266	intron_variant	0	NR	2E-9	8.698970004336019		0.07963	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78878541	rs951266	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs951266-?	rs951266	0	951266	intron_variant	0	NR	2E-10	9.698970004336019		0.01704	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78878541	rs951266	2018-12-10	29227965	Pilling LC	2017-12-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/29227965	Human longevity: 25 genetic loci associated in 389,166 UK biobank participants.	Parental longevity (both parents in top 10%)	7,182 cases, 79,767 controls	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs951266-G	rs951266	0	951266	intron_variant	0	0.670568	1E-9	9.0		0.0128	[0.0087-0.0169] unit increase	Affymetrix [11535925] (imputed)	N
16	rs8034191	15	78878541	rs951266	2018-12-10	29227965	Pilling LC	2017-12-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/29227965	Human longevity: 25 genetic loci associated in 389,166 UK biobank participants.	Parental longevity (combined parental age at death)	208,118 British ancestry individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs951266-G	rs951266	0	951266	intron_variant	0	0.670568	1E-11	11.0		0.0236	[0.017-0.03] unit increase	Affymetrix [11535925] (imputed)	N
16	rs8034191	15	78878541	rs951266	2018-12-10	29227965	Pilling LC	2017-12-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/29227965	Human longevity: 25 genetic loci associated in 389,166 UK biobank participants.	Parental longevity (father's age at death)	317,652 British ancestry individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs951266-G	rs951266	0	951266	intron_variant	0	0.670568	6E-14	13.221848749616356		0.0213	[0.016-0.027] unit increase	Affymetrix [11535925] (imputed)	N
16	rs2229961	15	78880752	rs2229961	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Cigarettes smoked per day (MTAG)	up to 403,928 European ancestry individuals	NA	15q25.1	NR	CHRNA5			ENSG00000169684			rs2229961-A	rs2229961	0	2229961	missense_variant	0	0.015	2E-24	23.69897000433602		0.100925	[0.082-0.12] unit increase	NR [9732723] (imputed)	N
16	rs8034191	15	78882925	rs16969968	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA5	AC027228.2, CHRNA5			ENSG00000261762, ENSG00000169684			rs16969968-A	rs16969968	0	16969968	missense_variant	0	0.578	6E-15	14.221848749616356		0.078	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78882925	rs16969968	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA5	AC027228.2, CHRNA5			ENSG00000261762, ENSG00000169684			rs16969968-A	rs16969968	0	16969968	missense_variant	0	0.578	1E-15	15.0		0.017	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78882925	rs16969968	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	CHRNA5	AC027228.2, CHRNA5			ENSG00000261762, ENSG00000169684			rs16969968-A	rs16969968	0	16969968	missense_variant	0	0.503	4E-7	6.3979400086720375		0.012	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78882925	rs16969968	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	CHRNA5	AC027228.2, CHRNA5			ENSG00000261762, ENSG00000169684			rs16969968NR	rs16969968	0	16969968	missense_variant	0	NR	2E-9	8.698970004336019		0.07994	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78882925	rs16969968	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	15q25.1	CHRNA5	AC027228.2, CHRNA5			ENSG00000261762, ENSG00000169684			rs16969968-?	rs16969968	0	16969968	missense_variant	0	NR	2E-10	9.698970004336019		0.01709	unit decrease	Illumina [NR] (imputed)	N
16	rs8043009	15	78883813	rs518425	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA5	CHRNA5			ENSG00000169684			rs518425-A	rs518425	0	518425	intron_variant	0	0.654	2E-6	5.698970004336019		0.044	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8043009	15	78883813	rs518425	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking cessation	up to 547,219 European ancestry individuals	NA	15q25.1	NR	CHRNA5			ENSG00000169684			rs518425-G	rs518425	0	518425	intron_variant	0	0.285	2E-12	11.698970004336019		0.03050268	[0.022-0.039] unit decrease	NR [~ 10000000] (imputed)	N
16	rs8034191	15	78886198	rs8192482	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3, CHRNA5			ENSG00000080644, ENSG00000169684			rs8192482-T	rs8192482	0	8192482	3_prime_UTR_variant	0	0.346	6E-15	14.221848749616356		0.078	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78886198	rs8192482	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3, CHRNA5			ENSG00000080644, ENSG00000169684			rs8192482-T	rs8192482	0	8192482	3_prime_UTR_variant	0	0.342	3E-15	14.522878745280337		0.017	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78886198	rs8192482	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	CHRNA3	CHRNA3, CHRNA5			ENSG00000080644, ENSG00000169684			rs8192482-T	rs8192482	0	8192482	3_prime_UTR_variant	0	0.399	5E-7	6.301029995663981		0.012	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78886198	rs8192482	2018-08-03	29767774	Lutz SM	2018-05-15	Nicotine Tob Res	www.ncbi.nlm.nih.gov/pubmed/29767774	Common and rare variants genetic association analysis of cigarettes per day among ever smokers in COPD cases and controls.	Current cigarettes per day in chronic obstructive pulmonary disease	2,812 European ancestry cases, 3,846 European ancestry controls, 821 African American cases, 2,459 African American controls	2,627 cases, 986 controls	15q25.1	CHRNA3	CHRNA3, CHRNA5			ENSG00000080644, ENSG00000169684			rs8192482-T	rs8192482	0	8192482	3_prime_UTR_variant	0	0.37	2E-15	14.698970004336019		0.12	[NR] unit increase	Illumina [NR]	N
16	rs8034191	15	78886947	rs4887067	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3, CHRNA5			ENSG00000080644, ENSG00000169684			rs4887067-A	rs4887067	0	4887067	3_prime_UTR_variant	0	0.346	5E-15	14.301029995663981		0.079	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78886947	rs4887067	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3, CHRNA5			ENSG00000080644, ENSG00000169684			rs4887067-A	rs4887067	0	4887067	3_prime_UTR_variant	0	0.342	3E-15	14.522878745280337		0.017	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78886947	rs4887067	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	CHRNA3	CHRNA3, CHRNA5			ENSG00000080644, ENSG00000169684			rs4887067-A	rs4887067	0	4887067	3_prime_UTR_variant	0	0.399	4E-7	6.3979400086720375		0.012	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8043009	15	78891627	rs12910984	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs12910984-A	rs12910984	0	12910984	intron_variant	0	0.613	9E-8	7.045757490560675		0.054	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8043009	15	78892661	rs7359276	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs7359276-T	rs7359276	0	7359276	intron_variant	0	0.688	4E-7	6.3979400086720375		0.05	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8043009	15	78892661	rs7359276	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs7359276-T	rs7359276	0	7359276	intron_variant	0	0.686	4E-6	5.3979400086720375		0.009	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2008-09-16	18385739	Thorgeirsson TE	2008-04-03	Nature	www.ncbi.nlm.nih.gov/pubmed/18385739	A variant associated with nicotine dependence, lung cancer and peripheral arterial disease.	Nicotine dependence	10,995 European ancestry individuals	4,848 European ancestry individuals	15q25.1	CHRNA5, CHRNA3, CHRNB4	CHRNA3			ENSG00000080644			rs1051730-T	rs1051730	0	1051730	synonymous_variant	0	0.35	6E-20	19.221848749616356		0.1	[0.08-0.12] cigarettes per day increase	Illumina [306207]	N
16	rs8034191	15	78894339	rs1051730	2008-12-09	18978790	McKay JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978790	Lung cancer susceptibility locus at 5p15.33.	Lung cancer	2,971 European ancestry cases, 3,746 European ancestry controls	2,899 European ancestry cases, 5,573 European ancestry controls	15q25.1	intergenic	CHRNA3			ENSG00000080644			rs1051730-A	rs1051730	0	1051730	synonymous_variant	0	NR	1E-15	15.0		1.35	[1.25-1.45]	Illumina [315194]	N
16	rs8034191	15	78894339	rs1051730	2009-11-09	19836008	Landi MT	2009-10-15	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19836008	A genome-wide association study of lung cancer identifies a region of chromosome 5p15 associated with risk for adenocarcinoma.	Lung adenocarcinoma	5,739 European ancestry cases, 5,848 European ancestry controls	7,561 European ancestry cases, 13,818 European ancestry controls	15q25.1	CHRNA5, CHRNA3	CHRNA3			ENSG00000080644			rs1051730-T	rs1051730	0	1051730	synonymous_variant	0	0.35	2E-51	50.69897000433602		1.31	[1.27-1.36]	Illumina [515922]	N
16	rs8034191	15	78894339	rs1051730	2010-05-24	20418888	Thorgeirsson TE	2010-04-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20418888	Sequence variants at CHRNB3-CHRNA6 and CYP2A6 affect smoking behavior.	Smoking behavior	31,266 European ancestry individuals	54,731 European ancestry individuals	15q25.1	NR	CHRNA3			ENSG00000080644			rs1051730-A	rs1051730	0	1051730	synonymous_variant	0	0.34	2E-69	68.69897000433602		0.8	[0.70-0.90] CPD increase	Affymetrix, Illumina [~ 2500000] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2010-05-24	20418889	Liu JZ	2010-04-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20418889	Meta-analysis and imputation refines the association of 15q25 with smoking quantity.	Smoking behavior	41,150 European ancestry individuals	120,516 European ancestry individuals	15q25.1	CHRNA5, CHRNA3	CHRNA3			ENSG00000080644			rs1051730-G	rs1051730	0	1051730	synonymous_variant	0	0.66	2E-66	65.69897000433602		0.08	[0.07-0.09] unit decrease	Affymetrix, Illumina [NR] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2010-05-24	20418890	Tobacco and Genetics Consortium	2010-04-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20418890	Genome-wide meta-analyses identify multiple loci associated with smoking behavior.	Smoking behavior	Up to 74,035 European ancestry individuals	Up to 68,988 participants	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs1051730-G	rs1051730	0	1051730	synonymous_variant	0	0.65	3E-73	72.52287874528034	(CPD)	1.02	[0.91-1.13] CPD decrease	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs1051730-A	rs1051730	0	1051730	synonymous_variant	0	0.666	2E-15	14.698970004336019		0.077	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs1051730-A	rs1051730	0	1051730	synonymous_variant	0	0.67	1E-16	16.0		0.016	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs1051730-A	rs1051730	0	1051730	synonymous_variant	0	0.6	2E-7	6.698970004336019		0.013	NR unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs1051730NR	rs1051730	0	1051730	synonymous_variant	0	NR	2E-9	8.698970004336019		0.07976	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs1051730-?	rs1051730	0	1051730	synonymous_variant	0	NR	9E-11	10.045757490560675		0.01729	unit decrease	Illumina [NR] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2017-08-11	28520984	Saccone NL	2017-05-17	Nicotine Tob Res	www.ncbi.nlm.nih.gov/pubmed/28520984	Genome-wide association study of heavy smoking and daily/nondaily smoking in the Hispanic Community Health Study / Study of Latinos (HCHS/SOL).	Smoking status (heavy vs light)	1,929 Hispanic heavy smoker cases, 3,156 Hispanic light smoker controls	NA	15q25.1	CHRNA5, CHRNB4, CHRNA3	CHRNA3			ENSG00000080644			rs1051730-A	rs1051730	0	1051730	synonymous_variant	0	0.231	2E-8	7.698970004336019		1.34	[1.21-1.49]	Illumina [~ 11400000] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2018-10-15	30104567	Ji X	2018-08-13	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30104567	Identification of susceptibility pathways for the role of chromosome 15q25.1 in modifying lung cancer risk.	Lung cancer	4,918 European ancestry cases, 5,555 European ancestry controls	18,439 European ancestry cases, 14,026 European ancestry controls	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs1051730-T	rs1051730	0	1051730	synonymous_variant	0	NR	3E-49	48.52287874528034		1.27	[NR]	Illumina [20734083] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2018-10-15	30104567	Ji X	2018-08-13	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30104567	Identification of susceptibility pathways for the role of chromosome 15q25.1 in modifying lung cancer risk.	Lung cancer in ever smokers	4,628 European ancestry cases, 4,041 European ancestry controls	16,341 European ancestry cases, 9,930 European ancestry controls	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs1051730-T	rs1051730	0	1051730	synonymous_variant	0	NR	3E-52	51.52287874528034		1.3369	[NR]	Illumina [20734083] (imputed)	N
16	rs8034191	15	78894339	rs1051730	2019-04-18	30617275	Erzurumluoglu AM	2019-01-07	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30617275	Meta-analysis of up to 622,409 individuals identifies 40 novel smoking behaviour associated genetic loci.	Smoking behaviour (cigarettes smoked per day)	128,746 European and South Asian ancestry individuals	up to 275,596 European ancestry individuals	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs1051730-A	rs1051730	0	1051730	synonymous_variant	0	NR	6E-121	120.22184874961636		0.101	[0.091-0.111] unit increase (replication)	Affymetrix, Illumina [up to 1207583] (imputed)	N
16	rs8043009	15	78894759	rs3743078	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	CHRNA3	CHRNA3			ENSG00000080644			rs3743078-C	rs3743078	0	3743078	intron_variant	0	0.354	3E-6	5.522878745280337		0.046	NR unit increase	Illumina [NR] (imputed)	N
16	rs8043009	15	78894759	rs3743078	2018-12-17	29483656	Pardinas AF	2018-02-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29483656	Common schizophrenia alleles are enriched in mutation-intolerant genes and in regions under strong background selection.	Schizophrenia	40,675 European ancestry cases, 64,643 European ancestry controls	1,651 European ancestry cases, 4,111 cases, 142,717 European ancestry controls, 11,507 controls	15q25.1	CHRNA3, CHRNA5, CHRNB4, HYKK, IREB2, PSMA4	CHRNA3			ENSG00000080644			rs3743078-?	rs3743078	0	3743078	intron_variant	0	NR	3E-12	11.522878745280337		1.081081	[1.06-1.10]	Illumina [8000000] (imputed)	N
